,AA,CC,Id,Ti,Y,authors,error,json,logprob,paper
89,"[{'AfId': 1290206253, 'AuN': 'deeparnab chakrabarty', 'AfN': 'microsoft', 'AuId': 2101230383}, {'AfId': 1290206253, 'AuN': 'prateek jain', 'AfN': 'microsoft', 'AuId': 2133966816}, {'AfId': 86519309, 'AuN': 'pravesh kothari', 'AfN': 'university of texas at austin', 'AuId': 2147114560}]",17.0,2148391549.0,provable submodular minimization using wolfe s algorithm,2014.0,"['Deeparnab Chakrabarty', 'Prateek Jain', 'Pravesh Kothari']",,,-20.246,Provable Submodular Minimization using Wolfe's Algorithm
90,"[{'AfId': 1326498283, 'AuN': 'amir sani', 'AfN': 'french institute for research in computer science and automation', 'AuId': 2171376102}, {'AfId': 1326498283, 'AuN': 'gergely neu', 'AfN': 'french institute for research in computer science and automation', 'AuId': 2106786457}, {'AfId': 1326498283, 'AuN': 'alessandro lazaric', 'AfN': 'french institute for research in computer science and automation', 'AuId': 131065259}]",23.0,2151467345.0,exploiting easy data in online optimization,2014.0,"['Amir Sani', 'Gergely Neu', 'Alessandro Lazaric']",,,-19.619,Exploiting easy data in online optimization
91,"[{'AfId': 93860229, 'AuN': 'daniele calandriello', 'AfN': 'polytechnic university of milan', 'AuId': 851209783}, {'AfId': 1326498283, 'AuN': 'alessandro lazaric', 'AfN': 'french institute for research in computer science and automation', 'AuId': 131065259}, {'AfId': 93860229, 'AuN': 'marcello restelli', 'AfN': 'polytechnic university of milan', 'AuId': 2776493128}]",9.0,2181252817.0,sparse multi task reinforcement learning,2015.0,"['Daniele Calandriello', 'Alessandro Lazaric', 'Marcello Restelli']",,,-21.065,Sparse Multi-Task Reinforcement Learning
92,"[{'AfId': 1326498283, 'AuN': 'marta soare', 'AfN': 'french institute for research in computer science and automation', 'AuId': 2589790855}, {'AfId': 1326498283, 'AuN': 'alessandro lazaric', 'AfN': 'french institute for research in computer science and automation', 'AuId': 131065259}, {'AfId': 1326498283, 'AuN': 'remi munos', 'AfN': 'french institute for research in computer science and automation', 'AuId': 254054780}]",5.0,2106663919.0,best arm identification in linear bandits,2014.0,"['Marta Soare', 'Alessandro Lazaric', 'Remi Munos']",,,-21.087,Best-Arm Identification in Linear Bandits
93,"[{'AfId': 63634437, 'AuN': 'daniel hernandezlobato', 'AfN': 'autonomous university of madrid', 'AuId': 1517651870}, {'AfId': 157556583, 'AuN': 'viktoriia sharmanska', 'AfN': 'institute of science and technology austria', 'AuId': 2779138675}, {'AfId': 200332995, 'AuN': 'kristian kersting', 'AfN': 'technical university of dortmund', 'AuId': 2252032993}, {'AfId': 157556583, 'AuN': 'christoph h lampert', 'AfN': 'institute of science and technology austria', 'AuId': 1977819825}, {'AfId': 162608824, 'AuN': 'novi quadrianto', 'AfN': 'university of sussex', 'AuId': 311375655}]",6.0,2171072927.0,mind the nuisance gaussian process classification using privileged noise,2014.0,"['Daniel Hernández-lobato', 'Viktoriia Sharmanska', 'Kristian Kersting', 'Christoph H. Lampert', 'Novi Quadrianto']",,,-21.357,Mind the Nuisance: Gaussian Process Classification using Privileged Noise
94,"[{'AfId': 29607241, 'AuN': 'remi lemonnier', 'AfN': 'ecole normale superieure', 'AuId': 2005241851}, {'AfId': 1294671590, 'AuN': 'kevin scaman', 'AfN': 'centre national de la recherche scientifique', 'AuId': 340987665}, {'AfId': 1294671590, 'AuN': 'nicolas vayatis', 'AfN': 'centre national de la recherche scientifique', 'AuId': 146839028}]",3.0,2102456179.0,tight bounds for influence in diffusion networks and application to bond percolation and epidemiology,2014.0,"['Remi Lemonnier', 'Kevin Scaman', 'Nicolas Vayatis']",,,-21.57,Tight Bounds for Influence in Diffusion Networks and Application to Bond Percolation and Epidemiology
95,"[{'AfId': 197251160, 'AuN': 'roi livni', 'AfN': 'hebrew university of jerusalem', 'AuId': 839208152}, {'AfId': 197251160, 'AuN': 'shai shalevshwartz', 'AfN': 'hebrew university of jerusalem', 'AuId': 92438100}, {'AfId': 53964585, 'AuN': 'ohad shamir', 'AfN': 'weizmann institute of science', 'AuId': 2073631992}]",112.0,2143859313.0,on the computational efficiency of training neural networks,2014.0,"['Roi Livni', 'Shai Shalev-Shwartz', 'Ohad Shamir']",,,-19.514,On the Computational Efficiency of Training Neural Networks
96,"[{'AfId': 63966007, 'AuN': 'xavier boix', 'AfN': 'massachusetts institute of technology', 'AuId': 2510724990}, {'AfId': 63966007, 'AuN': 'gemma roig', 'AfN': 'massachusetts institute of technology', 'AuId': 2106970006}, {'AfId': 35440088, 'AuN': 'salomon diether', 'AfN': 'eth zurich', 'AuId': 1992439770}, {'AfId': 35440088, 'AuN': 'luc van gool', 'AfN': 'eth zurich', 'AuId': 2103920730}]",1.0,2099857372.0,self adaptable templates for feature coding,2014.0,"['Xavier Boix', 'Gemma Roig', 'Salomon Diether', 'Luc V. Gool']",,,-20.523,Self-Adaptable Templates for Feature Coding
97,"[{'AfId': 43406934, 'AuN': 'mario marchand', 'AfN': 'laval university', 'AuId': 2128721840}, {'AfId': 32943570, 'AuN': 'hongyu su', 'AfN': 'helsinki institute for information technology', 'AuId': 2432558889}, {'AfId': 1294671590, 'AuN': 'emilie morvant', 'AfN': 'centre national de la recherche scientifique', 'AuId': 2294027368}, {'AfId': 32943570, 'AuN': 'juho rousu', 'AfN': 'helsinki institute for information technology', 'AuId': 2228020513}, {'AfId': 45129253, 'AuN': 'john shawetaylor', 'AfN': 'university college london', 'AuId': 2215287472}]",2.0,2117655308.0,multilabel structured output learning with random spanning trees of max margin markov networks,2014.0,"['Mario Marchand', 'Hongyu Su', 'Emilie Morvant', 'Juho Rousu', 'John S. Shawe-Taylor']",,,-20.505,Multilabel Structured Output Learning with Random Spanning Trees of Max-Margin Markov Networks
98,"[{'AfId': 24603500, 'AuN': 'xiaojian wu', 'AfN': 'university of massachusetts amherst', 'AuId': 2186470823}, {'AfId': 24603500, 'AuN': 'daniel sheldon', 'AfN': 'university of massachusetts amherst', 'AuId': 2114707312}, {'AfId': 24603500, 'AuN': 'shlomo zilberstein', 'AfN': 'university of massachusetts amherst', 'AuId': 348962114}]",6.0,2144690102.0,stochastic network design in bidirected trees,2014.0,"['xiaojian wu', 'Daniel R. Sheldon', 'Shlomo Zilberstein']",,,-20.479,Stochastic Network Design in Bidirected Trees
99,"[{'AfId': 16269868, 'AuN': 'george mohler', 'AfN': 'santa clara university', 'AuId': 2101560749}]",1.0,2168899445.0,learning convolution filters for inverse covariance estimation of neural network connectivity,2014.0,['George Mohler'],,,-21.707,Learning convolution filters for inverse covariance estimation of neural network connectivity
100,"[{'AfId': 142476485, 'AuN': 'fajwel fogel', 'AfN': 'ecole polytechnique', 'AuId': 2165547555}, {'AfId': 29607241, 'AuN': 'alexandre daspremont', 'AfN': 'ecole normale superieure', 'AuId': 72441953}, {'AfId': 1290206253, 'AuN': 'milan vojnovic', 'AfN': 'microsoft', 'AuId': 1992645465}]",8.0,2103562949.0,serialrank spectral ranking using seriation,2014.0,"['Fajwel Fogel', ""Alexandre d'Aspremont"", 'Milan Vojnovic']",,,-20.772,SerialRank: Spectral Ranking using Seriation
101,"[{'AfId': 78577930, 'AuN': 'adrian weller', 'AfN': 'columbia university', 'AuId': 2111050734}, {'AfId': 78577930, 'AuN': 'tony jebara', 'AfN': 'columbia university', 'AuId': 2048157592}]",11.0,2096462041.0,clamping variables and approximate inference,2014.0,"['Adrian Weller', 'Tony Jebara']",,,-20.231,Clamping Variables and Approximate Inference
102,"[{'AfId': 241749, 'AuN': 'jose miguel hernandezlobato', 'AfN': 'university of cambridge', 'AuId': 2395024022}, {'AfId': 241749, 'AuN': 'matthew w hoffman', 'AfN': 'university of cambridge', 'AuId': 2505588532}, {'AfId': 241749, 'AuN': 'zoubin ghahramani', 'AfN': 'university of cambridge', 'AuId': 617670330}]",123.0,2167789032.0,predictive entropy search for efficient global optimization of black box functions,2014.0,"['José Miguel Hernández-Lobato', 'Matthew W. Hoffman', 'Zoubin Ghahramani']",,,-18.818,Predictive Entropy Search for Efficient Global Optimization of Black-box Functions
103,"[{'AfId': 174306211, 'AuN': 'eran treister', 'AfN': 'technion israel institute of technology', 'AuId': 2148022771}, {'AfId': 174306211, 'AuN': 'javier s turek', 'AfN': 'technion israel institute of technology', 'AuId': 2120805470}]",9.0,2125473483.0,a block coordinate descent approach for large scale sparse inverse covariance estimation,2014.0,"['Eran Treister', 'Javier S. Turek']",,,-20.521,A Block-Coordinate Descent Approach for Large-scale Sparse Inverse Covariance Estimation
104,"[{'AfId': 185261750, 'AuN': 'shenlong wang', 'AfN': 'university of toronto', 'AuId': 2145133374}, {'AfId': 185261750, 'AuN': 'alexander g schwing', 'AfN': 'university of toronto', 'AuId': 1248235887}, {'AfId': 185261750, 'AuN': 'raquel urtasun', 'AfN': 'university of toronto', 'AuId': 2291154966}]",4.0,2106535234.0,efficient inference of continuous markov random fields with polynomial potentials,2014.0,"['Shenlong Wang', 'Alex Schwing', 'Raquel Urtasun']",,,-20.936,Efficient Inference of Continuous Markov Random Fields with Polynomial Potentials
105,"[{'AfId': 97018004, 'AuN': 'austin r benson', 'AfN': 'stanford university', 'AuId': 2117961877}, {'AfId': 97018004, 'AuN': 'jason d lee', 'AfN': 'stanford university', 'AuId': 2239320619}, {'AfId': 219193219, 'AuN': 'bartek rajwa', 'AfN': 'purdue university', 'AuId': 2011395205}, {'AfId': 219193219, 'AuN': 'david f gleich', 'AfN': 'purdue university', 'AuId': 2148810670}]",16.0,2098176827.0,scalable methods for nonnegative matrix factorizations of near separable tall and skinny matrices,2014.0,"['Austin R. Benson', 'Jason D. Lee', 'Bartek Rajwa', 'David F. Gleich']",,,-20.216,Scalable Methods for Nonnegative Matrix Factorizations of Near-separable Tall-and-skinny Matrices
106,"[{'AfId': 86519309, 'AuN': 'kenneth w latimer', 'AfN': 'university of texas at austin', 'AuId': 2137547676}, {'AfId': 97018004, 'AuN': 'e j chichilnisky', 'AfN': 'stanford university', 'AuId': 431878802}, {'AfId': 1344073410, 'AuN': 'fred rieke', 'AfN': 'howard hughes medical institute', 'AuId': 2171981327}, {'AfId': 20089843, 'AuN': 'jonathan w pillow', 'AfN': 'princeton university', 'AuId': 2109349986}]",6.0,2129768439.0,inferring synaptic conductances from spike trains with a biophysically inspired point process model,2014.0,"['Kenneth W. Latimer', 'E.J. Chichilnisky', 'Fred Rieke', 'Jonathan W. Pillow']",,,-20.624,Inferring synaptic conductances from spike trains with a biophysically inspired point process model
107,"[{'AfId': 78577930, 'AuN': 'daniel soudry', 'AfN': 'columbia university', 'AuId': 2279407096}, {'AfId': 174306211, 'AuN': 'itay hubara', 'AfN': 'technion israel institute of technology', 'AuId': 2250490518}, {'AfId': 174306211, 'AuN': 'ron meir', 'AfN': 'technion israel institute of technology', 'AuId': 2015383761}]",65.0,2161758346.0,expectation backpropagation parameter free training of multilayer neural networks with continuous or discrete weights,2014.0,"['Daniel Soudry', 'Itay Hubara', 'Ron Meir']",,,-18.866,Expectation Backpropagation: Parameter-Free Training of Multilayer Neural Networks with Continuous or Discrete Weights
108,"[{'AfId': 1174212, 'AuN': 'franziska meier', 'AfN': 'university of southern california', 'AuId': 2192917150}, {'AfId': 149899117, 'AuN': 'philipp hennig', 'AfN': 'max planck society', 'AuId': 1897691719}, {'AfId': 1174212, 'AuN': 'stefan schaal', 'AfN': 'university of southern california', 'AuId': 1966777347}]",9.0,2122377431.0,incremental local gaussian regression,2014.0,"['Franziska Meier', 'Philipp Hennig', 'Stefan Schaal']",,,-20.236,Incremental Local Gaussian Regression
109,"[{'AfId': 149899117, 'AuN': 'isabel valera', 'AfN': 'max planck society', 'AuId': 2096884534}, {'AfId': 241749, 'AuN': 'zoubin ghahramani', 'AfN': 'university of cambridge', 'AuId': 617670330}]",2.0,2144934666.0,general table completion using a bayesian nonparametric model,2014.0,"['Isabel Valera', 'Zoubin Ghahramani']",,,-20.587,General Table Completion using a Bayesian Nonparametric Model
110,"[{'AfId': 154425047, 'AuN': 'hengshuai yao', 'AfN': 'university of alberta', 'AuId': 2102386596}, {'AfId': 154425047, 'AuN': 'csaba szepesvari', 'AfN': 'university of alberta', 'AuId': 158112612}, {'AfId': 154425047, 'AuN': 'richard s sutton', 'AfN': 'university of alberta', 'AuId': 2120464764}, {'AfId': 154425047, 'AuN': 'joseph modayil', 'AfN': 'university of alberta', 'AuId': 2435260474}, {'AfId': 59270414, 'AuN': 'shalabh bhatnagar', 'AfN': 'indian institute of science', 'AuId': 2168657702}]",9.0,2159849946.0,universal option models,2014.0,"['hengshuai yao', 'Csaba Szepesvari', 'Richard S. Sutton', 'Joseph Modayil', 'Shalabh Bhatnagar']",,,-20.093,Universal Option Models
111,"[{'AfId': 174306211, 'AuN': 'assaf glazer', 'AfN': 'technion israel institute of technology', 'AuId': 2106068739}, {'AfId': 174306211, 'AuN': 'omer weissbrod', 'AfN': 'technion israel institute of technology', 'AuId': 1909617687}, {'AfId': 174306211, 'AuN': 'michael lindenbaum', 'AfN': 'technion israel institute of technology', 'AuId': 527507227}, {'AfId': 174306211, 'AuN': 'shaul markovitch', 'AfN': 'technion israel institute of technology', 'AuId': 2243591905}]",0.0,2133408632.0,approximating hierarchical mv sets for hierarchical clustering,2014.0,"['Assaf Glazer', 'Omer Weissbrod', 'Michael Lindenbaum', 'Shaul Markovitch']",,,-21.458,Approximating Hierarchical MV-sets for Hierarchical Clustering
112,"[{'AfId': 86519309, 'AuN': 'enhsu yen', 'AfN': 'university of texas at austin', 'AuId': 2518008808}, {'AfId': 86519309, 'AuN': 'chojui hsieh', 'AfN': 'university of texas at austin', 'AuId': 2148022289}, {'AfId': 86519309, 'AuN': 'pradeep ravikumar', 'AfN': 'university of texas at austin', 'AuId': 2409260842}, {'AfId': 86519309, 'AuN': 'inderjit s dhillon', 'AfN': 'university of texas at austin', 'AuId': 2033403132}]",14.0,2113564814.0,constant nullspace strong convexity and fast convergence of proximal methods under high dimensional settings,2014.0,"['Ian En-Hsu Yen', 'Cho-Jui Hsieh', 'Pradeep K. Ravikumar', 'Inderjit S. Dhillon']",,,-20.255,Constant Nullspace Strong Convexity and Fast Convergence of Proximal Methods under High-Dimensional Settings
113,"[{'AfId': 106107269, 'AuN': 'deanna needell', 'AfN': 'claremont mckenna college', 'AuId': 1235527630}, {'AfId': 86519309, 'AuN': 'rachel ward', 'AfN': 'university of texas at austin', 'AuId': 2124967328}, {'AfId': 160992636, 'AuN': 'nathan srebro', 'AfN': 'toyota technological institute at chicago', 'AuId': 1531155176}]",148.0,2162287622.0,stochastic gradient descent weighted sampling and the randomized kaczmarz algorithm,2014.0,"['Deanna Needell', 'Rachel Ward', 'Nati Srebro']",,,-18.418,"Stochastic Gradient Descent, Weighted Sampling, and the Randomized Kaczmarz algorithm"
114,"[{'AfId': 32610072, 'AuN': 'luigi acerbi', 'AfN': 'center for neural science', 'AuId': 2005244687}, {'AfId': 32610072, 'AuN': 'wei ji ma', 'AfN': 'center for neural science', 'AuId': 2170921045}, {'AfId': 98677209, 'AuN': 'sethu vijayakumar', 'AfN': 'university of edinburgh', 'AuId': 2153005395}]",1.0,2110530799.0,a framework for testing identifiability of bayesian models of perception,2014.0,"['Luigi Acerbi', 'Wei Ji Ma', 'Sethu Vijayakumar']",,,-21.166,A Framework for Testing Identifiability of Bayesian Models of Perception
115,"[{'AfId': 1326498283, 'AuN': 'balazs szorenyi', 'AfN': 'french institute for research in computer science and automation', 'AuId': 273608140}, {'AfId': 1326498283, 'AuN': 'gunnar kedenburg', 'AfN': 'french institute for research in computer science and automation', 'AuId': 80067737}, {'AfId': 1326498283, 'AuN': 'remi munos', 'AfN': 'french institute for research in computer science and automation', 'AuId': 254054780}]",7.0,2170946889.0,optimistic planning in markov decision processes using a generative model,2014.0,"['Balázs Szörényi', 'Gunnar Kedenburg', 'Remi Munos']",,,-20.638,Optimistic Planning in Markov Decision Processes Using a Generative Model
116,"[{'AfId': 136199984, 'AuN': 'yue wu', 'AfN': 'harvard university', 'AuId': 2799232819}, {'AfId': 241749, 'AuN': 'jose miguel hernandezlobato', 'AfN': 'university of cambridge', 'AuId': 2395024022}, {'AfId': 241749, 'AuN': 'zoubin ghahramani', 'AfN': 'university of cambridge', 'AuId': 617670330}]",7.0,2164738823.0,gaussian process volatility model,2014.0,"['Yue Wu', 'José Miguel Hernández-Lobato', 'Zoubin Ghahramani']",,,-20.497,Gaussian Process Volatility Model
117,"[{'AfId': 55732556, 'AuN': 'jie wang', 'AfN': 'arizona state university', 'AuId': 2471893859}, {'AfId': 55732556, 'AuN': 'jiayu zhou', 'AfN': 'arizona state university', 'AuId': 2097879502}, {'AfId': 122754148, 'AuN': 'jun liu', 'AfN': 'sas institute', 'AuId': 2717490000}, {'AfId': 55732556, 'AuN': 'peter wonka', 'AfN': 'arizona state university', 'AuId': 729125449}, {'AfId': 55732556, 'AuN': 'jieping ye', 'AfN': 'arizona state university', 'AuId': 2305258894}]",21.0,2101399145.0,a safe screening rule for sparse logistic regression,2014.0,"['Jie Wang', 'Jiayu Zhou', 'Jun Liu', 'Peter Wonka', 'Jieping Ye']",,,-20.003,A Safe Screening Rule for Sparse Logistic Regression
118,"[{'AfId': 63966007, 'AuN': 'guy bresler', 'AfN': 'massachusetts institute of technology', 'AuId': 2034736514}, {'AfId': 63966007, 'AuN': 'david gamarnik', 'AfN': 'massachusetts institute of technology', 'AuId': 29568443}, {'AfId': 63966007, 'AuN': 'devavrat shah', 'AfN': 'massachusetts institute of technology', 'AuId': 2155470367}]",5.0,2158132003.0,hardness of parameter estimation in graphical models,2014.0,"['Guy Bresler', 'David Gamarnik', 'Devavrat Shah']",,,-21.025,Hardness of parameter estimation in graphical models
119,"[{'AfId': 95457486, 'AuN': 'sergey levine', 'AfN': 'university of california berkeley', 'AuId': 2140030024}, {'AfId': 95457486, 'AuN': 'pieter abbeel', 'AfN': 'university of california berkeley', 'AuId': 243981275}]",133.0,2121103318.0,learning neural network policies with guided policy search under unknown dynamics,2014.0,"['Sergey Levine', 'Pieter Abbeel']",,,-18.316,Learning Neural Network Policies with Guided Policy Search under Unknown Dynamics
120,"[{'AfId': 160856358, 'AuN': 'nisheeth srivastava', 'AfN': 'university of san diego', 'AuId': 2162828272}, {'AfId': 160856358, 'AuN': 'edward vul', 'AfN': 'university of san diego', 'AuId': 2781447637}, {'AfId': 130238516, 'AuN': 'paul r schrater', 'AfN': 'university of minnesota', 'AuId': 220185405}]",2.0,2097200054.0,magnitude sensitive preference formation,2014.0,"['Nisheeth Srivastava', 'Ed Vul', 'Paul R. Schrater']",,,-21.18,Magnitude-sensitive preference formation`
121,"[{'AfId': 241749, 'AuN': 'alexandra carpentier', 'AfN': 'university of cambridge', 'AuId': 2780144867}, {'AfId': 1326498283, 'AuN': 'michal valko', 'AfN': 'french institute for research in computer science and automation', 'AuId': 2169643102}]",11.0,2293445409.0,extreme bandits,2014.0,"['Alexandra Carpentier', 'Michal Valko']",,,-20.253,Extreme bandits
122,"[{'AfId': 204250578, 'AuN': 'qiang liu', 'AfN': 'university of california irvine', 'AuId': 2689542854}, {'AfId': 204250578, 'AuN': 'alexander t ihler', 'AfN': 'university of california irvine', 'AuId': 233042646}]",12.0,2165478976.0,distributed estimation information loss and exponential families,2014.0,"['Qiang Liu', 'Alexander T. Ihler']",,,-20.438,"Distributed Estimation, Information Loss and Exponential Families"
123,"[{'AfId': 1290206253, 'AuN': 'praneeth netrapalli', 'AfN': 'microsoft', 'AuId': 2029488433}, {'AuN': 'niranjan u n', 'AuId': 2140610474}, {'AfId': 86519309, 'AuN': 'sujay sanghavi', 'AfN': 'university of texas at austin', 'AuId': 2040505518}, {'AfId': 204250578, 'AuN': 'animashree anandkumar', 'AfN': 'university of california irvine', 'AuId': 2002360971}, {'AfId': 1290206253, 'AuN': 'prateek jain', 'AfN': 'microsoft', 'AuId': 2133966816}]",112.0,2106037979.0,non convex robust pca,2014.0,"['Praneeth Netrapalli', 'Niranjan U N', 'Sujay Sanghavi', 'Animashree Anandkumar', 'Prateek Jain']",,,-19.367,Non-convex Robust PCA
124,"[{'AfId': 1325784139, 'AuN': 'francesco orabona', 'AfN': 'yahoo', 'AuId': 1770329841}]",20.0,2154338615.0,simultaneous model selection and optimization through parameter free stochastic learning,2014.0,['Francesco Orabona'],,,-19.949,Simultaneous Model Selection and Optimization through Parameter-free Stochastic Learning
125,"[{'AfId': 161318765, 'AuN': 'jun zhu', 'AfN': 'university of california los angeles', 'AuId': 2638565936}, {'AfId': 161318765, 'AuN': 'junhua mao', 'AfN': 'university of california los angeles', 'AuId': 2158809342}, {'AfId': 161318765, 'AuN': 'alan l yuille', 'AfN': 'university of california los angeles', 'AuId': 2065104188}]",10.0,2144616054.0,learning from weakly supervised data by the expectation loss svm e svm algorithm,2014.0,"['Jun Zhu', 'Junhua Mao', 'Alan L. Yuille']",,,-20.075,Learning From Weakly Supervised Data by The Expectation Loss SVM (e-SVM) algorithm
126,"[{'AfId': 35440088, 'AuN': 'jian zhang', 'AfN': 'eth zurich', 'AuId': 2463820033}, {'AfId': 185261750, 'AuN': 'alexander g schwing', 'AfN': 'university of toronto', 'AuId': 1248235887}, {'AfId': 185261750, 'AuN': 'raquel urtasun', 'AfN': 'university of toronto', 'AuId': 2291154966}]",3.0,2161550262.0,message passing inference for large scale graphical models with high order potentials,2014.0,"['Jian Zhang', 'Alex Schwing', 'Raquel Urtasun']",,,-21.048,Message Passing Inference for Large Scale Graphical Models with High Order Potentials
127,"[{'AfId': 5681781, 'AuN': 'lingqiao liu', 'AfN': 'university of adelaide', 'AuId': 2170537991}, {'AfId': 5681781, 'AuN': 'chunhua shen', 'AfN': 'university of adelaide', 'AuId': 2139473605}, {'AfId': 204824540, 'AuN': 'lei wang', 'AfN': 'university of wollongong', 'AuId': 2441765901}, {'AfId': 5681781, 'AuN': 'anton van den hengel', 'AfN': 'university of adelaide', 'AuId': 2152283363}, {'AfId': 204824540, 'AuN': 'chao wang', 'AfN': 'university of wollongong', 'AuId': 2685314469}]",59.0,2129326773.0,encoding high dimensional local features by sparse coding based fisher vectors,2014.0,"['Lingqiao Liu', 'Chunhua Shen', 'Lei Wang', 'Anton van den Hengel', 'Chao Wang']",,,-19.526,Encoding High Dimensional Local Features by Sparse Coding Based Fisher Vectors
128,"[{'AfId': 74973139, 'AuN': 'kumar avinava dubey', 'AfN': 'carnegie mellon university', 'AuId': 2250610356}, {'AfId': 115228651, 'AuN': 'qirong ho', 'AfN': 'agency for science technology and research', 'AuId': 2171689288}, {'AfId': 86519309, 'AuN': 'sinead a williamson', 'AfN': 'university of texas at austin', 'AuId': 2339259426}, {'AfId': 74973139, 'AuN': 'eric p xing', 'AfN': 'carnegie mellon university', 'AuId': 351197510}]",4.0,2131206835.0,dependent nonparametric trees for dynamic hierarchical clustering,2014.0,"['Kumar Dubey', 'Qirong Ho', 'Sinead A. Williamson', 'Eric P. Xing']",,,-20.772,Dependent nonparametric trees for dynamic hierarchical clustering
129,"[{'AfId': 135474949, 'AuN': 'mohammad tanvir irfan', 'AfN': 'bowdoin college', 'AuId': 2584327368}, {'AfId': 59553526, 'AuN': 'luis e ortiz', 'AfN': 'stony brook university', 'AuId': 2155100047}]",0.0,2102183735.0,causal strategic inference in networked microfinance economies,2014.0,"['Mohammad T. Irfan', 'Luis E. Ortiz']",,,-21.566,Causal Strategic Inference in Networked Microfinance Economies
130,"[{'AfId': 174306211, 'AuN': 'haim cohen', 'AfN': 'technion israel institute of technology', 'AuId': 2548512668}, {'AfId': 174306211, 'AuN': 'koby crammer', 'AfN': 'technion israel institute of technology', 'AuId': 2239053892}]",3.0,2164285717.0,learning multiple tasks in parallel with a shared annotator,2014.0,"['Haim Cohen', 'Koby Crammer']",,,-20.758,Learning Multiple Tasks in Parallel with a Shared Annotator
131,"[{'AfId': 63966007, 'AuN': 'maximilian nickel', 'AfN': 'massachusetts institute of technology', 'AuId': 2152648595}, {'AfId': 8204097, 'AuN': 'xueyan jiang', 'AfN': 'ludwig maximilian university of munich', 'AuId': 2225431884}, {'AfId': 8204097, 'AuN': 'volker tresp', 'AfN': 'ludwig maximilian university of munich', 'AuId': 175204660}]",29.0,2158781217.0,reducing the rank in relational factorization models by including observable patterns,2014.0,"['Maximilian Nickel', 'Xueyan Jiang', 'Volker Tresp']",,,-19.438,Reducing the Rank in Relational Factorization Models by Including Observable Patterns
132,"[{'AfId': 165932596, 'AuN': 'shiau hong lim', 'AfN': 'national university of singapore', 'AuId': 2792718004}, {'AfId': 95457486, 'AuN': 'yudong chen', 'AfN': 'university of california berkeley', 'AuId': 2216252091}, {'AfId': 165932596, 'AuN': 'huan xu', 'AfN': 'national university of singapore', 'AuId': 2139723518}]",4.0,2160839892.0,clustering from labels and time varying graphs,2014.0,"['Shiau Hong Lim', 'Yudong Chen', 'Huan Xu']",,,-20.824,Clustering from Labels and Time-Varying Graphs
133,"[{'AfId': 118347636, 'AuN': 'nishant a mehta', 'AfN': 'australian national university', 'AuId': 2161866848}, {'AfId': 118347636, 'AuN': 'robert c williamson', 'AfN': 'australian national university', 'AuId': 2122328552}]",9.0,2132046078.0,from stochastic mixability to fast rates,2014.0,"['Nishant A. Mehta', 'Robert C. Williamson']",,,-20.387,From Stochastic Mixability to Fast Rates
134,"[{'AfId': 102322142, 'AuN': 'guangcan liu', 'AfN': 'rutgers university', 'AuId': 2672546258}, {'AfId': 102322142, 'AuN': 'ping li', 'AfN': 'rutgers university', 'AuId': 2721445647}]",20.0,2117173421.0,recovery of coherent data via low rank dictionary pursuit,2014.0,"['Guangcan Liu', 'Ping Li']",,,-20.325,Recovery of Coherent Data via Low-Rank Dictionary Pursuit
135,"[{'AfId': 86519309, 'AuN': 'karin c knudson', 'AfN': 'university of texas at austin', 'AuId': 2159813259}, {'AfId': 86519309, 'AuN': 'jacob l yates', 'AfN': 'university of texas at austin', 'AuId': 2159479770}, {'AfId': 86519309, 'AuN': 'alexander c huk', 'AfN': 'university of texas at austin', 'AuId': 2123454508}, {'AfId': 20089843, 'AuN': 'jonathan w pillow', 'AfN': 'princeton university', 'AuId': 2109349986}]",4.0,2129013461.0,inferring sparse representations of continuous signals with continuous orthogonal matching pursuit,2014.0,"['Karin C. Knudson', 'Jacob Yates', 'Alexander Huk', 'Jonathan W. Pillow']",,,-20.537,Inferring sparse representations of continuous signals with continuous orthogonal matching pursuit
136,"[{'AfId': 4577782, 'AuN': 'shinichi nakajima', 'AfN': 'technical university of berlin', 'AuId': 2642821661}, {'AfId': 74801974, 'AuN': 'issei sato', 'AfN': 'university of tokyo', 'AuId': 2148390776}, {'AfId': 74801974, 'AuN': 'masashi sugiyama', 'AfN': 'university of tokyo', 'AuId': 2130456104}, {'AfId': 136259955, 'AuN': 'kazuho watanabe', 'AfN': 'toyohashi university of technology', 'AuId': 2175366504}, {'AfId': 122368001, 'AuN': 'hiroko kobayashi', 'AfN': 'nikon', 'AuId': 2778338711}]",2.0,2127922630.0,analysis of variational bayesian latent dirichlet allocation weaker sparsity than map,2014.0,"['Shinichi Nakajima', 'Issei Sato', 'Masashi Sugiyama', 'Kazuho Watanabe', 'Hiroko Kobayashi']",,,-21.002,Analysis of Variational Bayesian Latent Dirichlet Allocation: Weaker Sparsity Than MAP
137,"[{'AfId': 161318765, 'AuN': 'cem tekin', 'AfN': 'university of california los angeles', 'AuId': 2020501141}, {'AfId': 161318765, 'AuN': 'mihaela van der schaar', 'AfN': 'university of california los angeles', 'AuId': 702846006}]",5.0,2168495971.0,discovering learning and exploiting relevance,2014.0,"['Cem Tekin', 'Mihaela Van Der Schaar']",,,-20.842,"Discovering, Learning and Exploiting Relevance"
