,AA,CC,Id,Ti,Y,authors,error,json,logprob,paper
125,"[{'AfId': 204250578, 'AuN': 'timothy n rubin', 'AfN': 'university of california irvine', 'AuId': 2278285518}, {'AfId': 97018004, 'AuN': 'oluwasanmi koyejo', 'AfN': 'stanford university', 'AuId': 2261807832}, {'AfId': 165450437, 'AuN': 'michael n jones', 'AfN': 'indiana university bloomington', 'AuId': 2122946191}, {'AfId': 86519309, 'AuN': 'tal yarkoni', 'AfN': 'university of texas at austin', 'AuId': 1363617592}]",1.0,2555061593.0,generalized correspondence lda models gc lda for identifying functional regions in the brain,2016.0,"['Timothy Rubin', 'Oluwasanmi O. Koyejo', 'Michael N. Jones', 'Tal Yarkoni']",,,-20.905,Generalized Correspondence-LDA Models (GC-LDA) for Identifying Functional Regions in the Brain
126,"[{'AfId': 205783295, 'AuN': 'yexiang xue', 'AfN': 'cornell university', 'AuId': 2154946902}, {'AuN': 'zhiyuan li', 'AuId': 2557180110}, {'AfId': 97018004, 'AuN': 'stefano ermon', 'AfN': 'stanford university', 'AuId': 248646318}, {'AfId': 205783295, 'AuN': 'carla p gomes', 'AfN': 'cornell university', 'AuId': 2108126638}, {'AfId': 205783295, 'AuN': 'bart selman', 'AfN': 'cornell university', 'AuId': 1966117383}]",4.0,2531486473.0,solving marginal map problems with np oracles and parity constraints,2016.0,"['Yexiang Xue', 'Zhiyuan Li', 'Stefano Ermon', 'Carla P. Gomes', 'Bart Selman']",,,-20.549,Solving Marginal MAP Problems with NP Oracles and Parity Constraints
127,"[{'AfId': 2251713219, 'AuN': 'tomoharu iwata', 'AfN': 'nippon telegraph and telephone', 'AuId': 2108993706}, {'AfId': 1325784139, 'AuN': 'makoto yamada', 'AfN': 'yahoo', 'AuId': 2164730556}]",4.0,151023349.0,multi view anomaly detection via robust probabilistic latent variable models,2016.0,"['Tomoharu Iwata', 'Makoto Yamada']",,,-21.211,Multi-view Anomaly Detection via Robust Probabilistic Latent Variable Models
128,"[{'AfId': 74973139, 'AuN': 'sashank j reddi', 'AfN': 'carnegie mellon university', 'AuId': 2161691657}, {'AfId': 63966007, 'AuN': 'suvrit sra', 'AfN': 'massachusetts institute of technology', 'AuId': 2469620852}, {'AfId': 74973139, 'AuN': 'barnabas poczos', 'AfN': 'carnegie mellon university', 'AuId': 297547182}, {'AfId': 74973139, 'AuN': 'alexander j smola', 'AfN': 'carnegie mellon university', 'AuId': 1972291593}]",11.0,2556623528.0,proximal stochastic methods for nonsmooth nonconvex finite sum optimization,2016.0,"['Sashank J. Reddi', 'Suvrit Sra', 'Barnabas Poczos', 'Alexander J. Smola']",,,-19.721,Proximal Stochastic Methods for Nonsmooth Nonconvex Finite-Sum Optimization
129,"[{'AfId': 74973139, 'AuN': 'kumar avinava dubey', 'AfN': 'carnegie mellon university', 'AuId': 2250610356}, {'AfId': 74973139, 'AuN': 'sashank j reddi', 'AfN': 'carnegie mellon university', 'AuId': 2161691657}, {'AfId': 86519309, 'AuN': 'sinead a williamson', 'AfN': 'university of texas at austin', 'AuId': 2339259426}, {'AfId': 74973139, 'AuN': 'barnabas poczos', 'AfN': 'carnegie mellon university', 'AuId': 297547182}, {'AfId': 74973139, 'AuN': 'alexander j smola', 'AfN': 'carnegie mellon university', 'AuId': 1972291593}, {'AfId': 74973139, 'AuN': 'eric p xing', 'AfN': 'carnegie mellon university', 'AuId': 351197510}]",8.0,2552704617.0,variance reduction in stochastic gradient langevin dynamics,2016.0,"['Kumar Avinava Dubey', 'Sashank J. Reddi', 'Sinead A. Williamson', 'Barnabas Poczos', 'Alexander J. Smola', 'Eric P. Xing']",,,-19.883,Variance Reduction in Stochastic Gradient Langevin Dynamics
130,"[{'AfId': 223532165, 'AuN': 'mehdi sajjadi', 'AfN': 'university of utah', 'AuId': 2792968217}, {'AfId': 223532165, 'AuN': 'mehran javanmardi', 'AfN': 'university of utah', 'AuId': 2345830382}, {'AfId': 223532165, 'AuN': 'tolga tasdizen', 'AfN': 'university of utah', 'AuId': 176641044}]",14.0,2431080869.0,regularization with stochastic transformations and perturbations for deep semi supervised learning,2016.0,"['Mehdi Sajjadi', 'Mehran Javanmardi', 'Tolga Tasdizen']",,,-20.322,Regularization With Stochastic Transformations and Perturbations for Deep Semi-Supervised Learning
131,"[{'AuN': 'dmitry krotov', 'AuId': 2765024271}, {'AfId': 20089843, 'AuN': 'j j hopfield', 'AfN': 'princeton university', 'AuId': 209138651}]",11.0,2412287113.0,dense associative memory for pattern recognition,2016.0,"['Dmitry Krotov', 'John J. Hopfield']",,,-19.482,Dense Associative Memory for Pattern Recognition
132,"[{'AuN': 'finnian lattimore', 'AuId': 2641157097}, {'AfId': 154425047, 'AuN': 'tor lattimore', 'AfN': 'university of alberta', 'AuId': 2033534366}, {'AfId': 118347636, 'AuN': 'mark d reid', 'AfN': 'australian national university', 'AuId': 2122791383}]",6.0,2416991384.0,causal bandits learning good interventions via causal inference,2016.0,"['Finnian Lattimore', 'Tor Lattimore', 'Mark D. Reid']",,,-20.611,Causal Bandits: Learning Good Interventions via Causal Inference
133,"[{'AfId': 29607241, 'AuN': 'sebastien gerchinovitz', 'AfN': 'ecole normale superieure', 'AuId': 647992831}, {'AfId': 154425047, 'AuN': 'tor lattimore', 'AfN': 'university of alberta', 'AuId': 2033534366}]",1.0,2395106372.0,refined lower bounds for adversarial bandits,2016.0,"['Sébastien Gerchinovitz', 'Tor Lattimore']",,,-22.01,Refined Lower Bounds for Adversarial Bandits
134,"[{'AfId': 114531698, 'AuN': 'gang niu', 'AfN': 'tokyo institute of technology', 'AuId': 2032345308}, {'AfId': 114531698, 'AuN': 'marthinus christoffel du plessis', 'AfN': 'tokyo institute of technology', 'AuId': 2156082183}, {'AfId': 74801974, 'AuN': 'tomoya sakai', 'AfN': 'university of tokyo', 'AuId': 2516611761}, {'AfId': 114531698, 'AuN': 'yao ma', 'AfN': 'tokyo institute of technology', 'AuId': 2489601561}, {'AfId': 74801974, 'AuN': 'masashi sugiyama', 'AfN': 'university of tokyo', 'AuId': 2130456104}]",7.0,2417136546.0,theoretical comparisons of positive unlabeled learning against positive negative learning,2016.0,"['Gang Niu', 'Marthinus Christoffel du Plessis', 'Tomoya Sakai', 'Yao Ma', 'Masashi Sugiyama']",,,-20.707,Theoretical Comparisons of Positive-Unlabeled Learning against Positive-Negative Learning
135,"[{'AfId': 126307644, 'AuN': 'yi xu', 'AfN': 'university of iowa', 'AuId': 2517474994}, {'AuN': 'yan yan', 'AuId': 2709994339}, {'AfId': 126307644, 'AuN': 'qihang lin', 'AfN': 'university of iowa', 'AuId': 2165788238}, {'AfId': 126307644, 'AuN': 'tianbao yang', 'AfN': 'university of iowa', 'AuId': 2151859571}]",0.0,2468403136.0,homotopy smoothing for non smooth problems with lower complexity than o 1 epsilon,2016.0,"['Yi Xu', 'Yan Yan', 'Qihang Lin', 'Tianbao Yang']",,,-22.383,Homotopy Smoothing for Non-Smooth Problems with Lower Complexity than O(1/\epsilon)
136,"[{'AfId': 74973139, 'AuN': 'shashank singh', 'AfN': 'carnegie mellon university', 'AuId': 2238088328}, {'AfId': 74973139, 'AuN': 'barnabas poczos', 'AfN': 'carnegie mellon university', 'AuId': 297547182}]",5.0,2419024697.0,finite sample analysis of fixed k nearest neighbor density functional estimators,2016.0,"['Shashank Singh', 'Barnabas Poczos']",,,-21.036,Finite-Sample Analysis of Fixed-k Nearest Neighbor Density Functional Estimators
137,"[{'AfId': 74973139, 'AuN': 'ying yang', 'AfN': 'carnegie mellon university', 'AuId': 2296898082}, {'AfId': 74973139, 'AuN': 'elissa aminoff', 'AfN': 'carnegie mellon university', 'AuId': 2568938599}, {'AfId': 74973139, 'AuN': 'michael j tarr', 'AfN': 'carnegie mellon university', 'AuId': 2110229020}, {'AuN': 'kass e robert', 'AuId': 2700682775}]",2.0,2550783225.0,a state space model of cross region dynamic connectivity in meg eeg,2016.0,"['Ying Yang', 'Elissa Aminoff', 'Michael Tarr', 'Kass E. Robert']",,,-20.944,A state-space model of cross-region dynamic connectivity in MEG/EEG
138,"[{'AfId': 881766915, 'AuN': 'hanjia ye', 'AfN': 'nanjing university', 'AuId': 2226363573}, {'AfId': 881766915, 'AuN': 'dechuan zhan', 'AfN': 'nanjing university', 'AuId': 2131836931}, {'AfId': 881766915, 'AuN': 'yuan jiang', 'AfN': 'nanjing university', 'AuId': 2100145838}, {'AfId': 881766915, 'AuN': 'zhihua zhou', 'AfN': 'nanjing university', 'AuId': 2286237009}]",0.0,2802331540.0,what makes objects similar a unified multi metric learning approach,2018.0,"['Han-Jia Ye', 'De-Chuan Zhan', 'Xue-Min Si', 'Yuan Jiang', 'Zhi-Hua Zhou']",,,-20.524,What Makes Objects Similar: A Unified Multi-Metric Learning Approach
139,"[{'AfId': 165932596, 'AuN': 'nguyen viet cuong', 'AfN': 'national university of singapore', 'AuId': 2100545504}, {'AfId': 165932596, 'AuN': 'huan xu', 'AfN': 'national university of singapore', 'AuId': 2139723518}]",0.0,2552782214.0,adaptive maximization of pointwise submodular functions with budget constraint,2016.0,"['Nguyen Cuong', 'Huan Xu']",,,-21.452,Adaptive Maximization of Pointwise Submodular Functions With Budget Constraint
140,"[{'AuN': 'siddartha y ramamohan', 'AuId': 2667537659}, {'AfId': 59270414, 'AuN': 'arun rajkumar', 'AfN': 'indian institute of science', 'AuId': 2115208500}, {'AfId': 79576946, 'AuN': 'shivani agarwal', 'AfN': 'university of pennsylvania', 'AuId': 2323585442}]",0.0,2555426513.0,dueling bandits beyond condorcet winners to general tournament solutions,2016.0,"['Siddartha Y. Ramamohan', 'Arun Rajkumar', 'Shivani Agarwal', 'Shivani Agarwal']",,,-21.228,Dueling Bandits: Beyond Condorcet Winners to General Tournament Solutions
141,"[{'AfId': 177725633, 'AuN': 'chen huang', 'AfN': 'the chinese university of hong kong', 'AuId': 2641007492}, {'AfId': 177725633, 'AuN': 'chen change loy', 'AfN': 'the chinese university of hong kong', 'AuId': 2123758277}, {'AfId': 177725633, 'AuN': 'xiaoou tang', 'AfN': 'the chinese university of hong kong', 'AuId': 2166284823}]",15.0,2543665857.0,local similarity aware deep feature embedding,2016.0,"['Chen Huang', 'Chen Change Loy', 'Xiaoou Tang']",,,-20.31,Local Similarity-Aware Deep Feature Embedding
142,"[{'AfId': 20231570, 'AuN': 'qi meng', 'AfN': 'peking university', 'AuId': 2492256751}, {'AfId': 1290206253, 'AuN': 'guolin ke', 'AfN': 'microsoft', 'AuId': 2560775851}, {'AfId': 1290206253, 'AuN': 'taifeng wang', 'AfN': 'microsoft', 'AuId': 2157154139}, {'AfId': 76130692, 'AuN': 'wei chen', 'AfN': 'zhejiang university', 'AuId': 2441209217}, {'AuN': 'qiwei ye', 'AuId': 2672803712}, {'AfId': 19820366, 'AuN': 'zhiming ma', 'AfN': 'chinese academy of sciences', 'AuId': 2097086605}, {'AfId': 1290206253, 'AuN': 'tieyan liu', 'AfN': 'microsoft', 'AuId': 2108341226}]",3.0,2553372643.0,a communication efficient parallel algorithm for decision tree,2016.0,"['Qi Meng', 'Guolin Ke', 'Taifeng Wang', 'Wei Chen', 'Qiwei Ye', 'Zhi-Ming Ma', 'Tieyan Liu']",,,-21.089,A Communication-Efficient Parallel Algorithm for Decision Tree
143,"[{'AfId': 39422238, 'AuN': 'vignesh ganapathiraman', 'AfN': 'university of illinois at chicago', 'AuId': 2549280465}, {'AfId': 154425047, 'AuN': 'xinhua zhang', 'AfN': 'university of alberta', 'AuId': 2124873033}, {'AfId': 151746483, 'AuN': 'yaoliang yu', 'AfN': 'university of waterloo', 'AuId': 2119954973}, {'AfId': 154425047, 'AuN': 'junfeng wen', 'AfN': 'university of alberta', 'AuId': 2691946802}]",0.0,2556540011.0,convex two layer modeling with latent structure,2016.0,"['Vignesh Ganapathiraman', 'Xinhua Zhang', 'Yaoliang Yu', 'Junfeng Wen']",,,-21.378,Convex Two-Layer Modeling with Latent Structure
144,"[{'AfId': 63966007, 'AuN': 'kevin ellis', 'AfN': 'massachusetts institute of technology', 'AuId': 2524836766}, {'AfId': 63966007, 'AuN': 'armando solarlezama', 'AfN': 'massachusetts institute of technology', 'AuId': 2166621873}, {'AfId': 63966007, 'AuN': 'joshua b tenenbaum', 'AfN': 'massachusetts institute of technology', 'AuId': 2149572011}]",2.0,2550492213.0,sampling for bayesian program learning,2016.0,"['Kevin Ellis', 'Armando Solar-Lezama', 'Josh Tenenbaum']",,,-20.403,Sampling for Bayesian Program Learning
145,"[{'AfId': 97018004, 'AuN': 'aman sinha', 'AfN': 'stanford university', 'AuId': 2431829036}, {'AfId': 97018004, 'AuN': 'john c duchi', 'AfN': 'stanford university', 'AuId': 2524462901}]",6.0,2549898883.0,learning kernels with random features,2016.0,"['Aman Sinha', 'John C. Duchi']",,,-20.362,Learning Kernels with Random Features
146,"[{'AfId': 197251160, 'AuN': 'nir rosenfeld', 'AfN': 'hebrew university of jerusalem', 'AuId': 2156764571}, {'AfId': 197251160, 'AuN': 'amir globerson', 'AfN': 'hebrew university of jerusalem', 'AuId': 1484279603}]",1.0,2403656822.0,optimal tagging with markov chain optimization,2016.0,"['Nir Rosenfeld', 'Amir Globerson']",,,-21.715,Optimal Tagging with Markov Chain Optimization
147,"[{'AfId': 122411786, 'AuN': 'ramya korlakai vinayak', 'AfN': 'california institute of technology', 'AuId': 2122955672}, {'AfId': 122411786, 'AuN': 'babak hassibi', 'AfN': 'california institute of technology', 'AuId': 154923768}]",6.0,2552036965.0,crowdsourced clustering querying edges vs triangles,2016.0,"['Ramya Korlakai Vinayak', 'Babak Hassibi']",,,-19.945,Crowdsourced Clustering: Querying Edges vs Triangles
148,"[{'AfId': 4577782, 'AuN': 'arno onken', 'AfN': 'technical university of berlin', 'AuId': 2006133584}, {'AfId': 30771326, 'AuN': 'stefano panzeri', 'AfN': 'istituto italiano di tecnologia', 'AuId': 322723101}]",0.0,2554413263.0,mixed vine copulas as joint models of spike counts and local field potentials,2016.0,"['Arno Onken', 'Stefano Panzeri']",,,-21.493,Mixed vine copulas as joint models of spike counts and local field potentials
149,"[{'AfId': 20089843, 'AuN': 'emmanuel abbe', 'AfN': 'princeton university', 'AuId': 2060888668}, {'AfId': 20089843, 'AuN': 'colin sandon', 'AfN': 'princeton university', 'AuId': 2027215848}]",7.0,2551264020.0,achieving the ks threshold in the general stochastic block model with linearized acyclic belief propagation,2016.0,"['Emmanuel Abbe', 'Colin Sandon']",,,-20.501,Achieving the KS threshold in the general stochastic block model with linearized acyclic belief propagation
150,"[{'AfId': 97018004, 'AuN': 'shengjia zhao', 'AfN': 'stanford university', 'AuId': 2572514748}, {'AuN': 'enze zhou', 'AuId': 2711690975}, {'AfId': 1341412227, 'AuN': 'ashish sabharwal', 'AfN': 'ibm', 'AuId': 2232198255}, {'AfId': 97018004, 'AuN': 'stefano ermon', 'AfN': 'stanford university', 'AuId': 248646318}]",2.0,2552366573.0,adaptive concentration inequalities for sequential decision problems,2016.0,"['Shengjia Zhao', 'Enze Zhou', 'Ashish Sabharwal', 'Stefano Ermon']",,,-20.608,Adaptive Concentration Inequalities for Sequential Decision Problems
151,"[{'AfId': 7495430, 'AuN': 'james newling', 'AfN': 'idiap research institute', 'AuId': 2622180323}, {'AfId': 7495430, 'AuN': 'francois fleuret', 'AfN': 'idiap research institute', 'AuId': 2569540285}]",3.0,2461480626.0,nested mini batch k means,2016.0,"['James Newling', 'François Fleuret']",,,-21.671,Nested Mini-Batch K-Means
152,"[{'AfId': 97018004, 'AuN': 'lane t mcintosh', 'AfN': 'stanford university', 'AuId': 2550843624}, {'AfId': 97018004, 'AuN': 'niru maheswaranathan', 'AfN': 'stanford university', 'AuId': 2510634742}, {'AuN': 'aran nayebi', 'AuId': 2722248899}, {'AfId': 97018004, 'AuN': 'surya ganguli', 'AfN': 'stanford university', 'AuId': 2275320817}, {'AfId': 97018004, 'AuN': 'stephen a baccus', 'AfN': 'stanford university', 'AuId': 2076120639}]",17.0,2551302722.0,deep learning models of the retinal response to natural scenes,2016.0,"['Lane McIntosh', 'Niru Maheswaranathan', 'Aran Nayebi', 'Surya Ganguli', 'Stephen Baccus']",,,-20.056,Deep Learning Models of the Retinal Response to Natural Scenes
153,"[{'AfId': 86519309, 'AuN': 'suriya gunasekar', 'AfN': 'university of texas at austin', 'AuId': 2092639762}, {'AfId': 97018004, 'AuN': 'oluwasanmi koyejo', 'AfN': 'stanford university', 'AuId': 2261807832}, {'AfId': 86519309, 'AuN': 'joydeep ghosh', 'AfN': 'university of texas at austin', 'AuId': 2148168557}]",1.0,2557955744.0,preference completion from partial rankings,2016.0,"['Suriya Gunasekar', 'Oluwasanmi O. Koyejo', 'Joydeep Ghosh']",,,-20.978,Preference Completion from Partial Rankings
154,"[{'AfId': 1343180700, 'AuN': 'yiwen guo', 'AfN': 'intel', 'AuId': 2627542879}, {'AfId': 1343180700, 'AuN': 'anbang yao', 'AfN': 'intel', 'AuId': 2146633502}, {'AfId': 1343180700, 'AuN': 'yurong chen', 'AfN': 'intel', 'AuId': 2661477288}]",68.0,2507318699.0,dynamic network surgery for efficient dnns,2016.0,"['Yiwen Guo', 'Anbang Yao', 'Yurong Chen']",,,-20.661,Dynamic Network Surgery for Efficient DNNs
155,"[{'AuN': 'oren tadmor', 'AuId': 2050901206}, {'AuN': 'tal rosenwein', 'AuId': 2764163751}, {'AfId': 197251160, 'AuN': 'shai shalevshwartz', 'AfN': 'hebrew university of jerusalem', 'AuId': 92438100}, {'AfId': 66946132, 'AuN': 'yonatan wexler', 'AfN': 'university of maryland college park', 'AuId': 2305122628}, {'AfId': 197251160, 'AuN': 'amnon shashua', 'AfN': 'hebrew university of jerusalem', 'AuId': 130468041}]",10.0,2397163812.0,learning a metric embedding for face recognition using the multibatch method,2016.0,"['Oren Tadmor', 'Tal Rosenwein', 'Shai Shalev-Shwartz', 'Yonatan Wexler', 'Amnon Shashua']",,,-20.237,Learning a Metric Embedding  for Face Recognition using the Multibatch Method
156,"[{'AfId': 63966007, 'AuN': 'taehyun oh', 'AfN': 'massachusetts institute of technology', 'AuId': 2785726848}, {'AfId': 98285908, 'AuN': 'yasuyuki matsushita', 'AfN': 'osaka university', 'AuId': 2095616704}, {'AfId': 157485424, 'AuN': 'in so kweon', 'AfN': 'kaist', 'AuId': 2026468754}, {'AfId': 1290206253, 'AuN': 'david p wipf', 'AfN': 'microsoft', 'AuId': 1985957493}]",2.0,2556598144.0,a pseudo bayesian algorithm for robust pca,2016.0,"['Tae-Hyun Oh', 'Yasuyuki Matsushita', 'In Kweon', 'David Wipf']",,,-20.791,A Pseudo-Bayesian Algorithm for Robust PCA
157,"[{'AfId': 1326498283, 'AuN': 'julien mairal', 'AfN': 'french institute for research in computer science and automation', 'AuId': 1982785356}]",13.0,2394667775.0,end to end kernel learning with supervised convolutional kernel networks,2016.0,['Julien Mairal'],,,-20.35,End-to-End Kernel Learning with Supervised Convolutional Kernel Networks
158,"[{'AuN': 'palaniappan balamurugan', 'AuId': 2648920258}, {'AfId': 29607241, 'AuN': 'francis r bach', 'AfN': 'ecole normale superieure', 'AuId': 2121310506}]",8.0,2399056025.0,stochastic variance reduction methods for saddle point problems,2016.0,"['Balamurugan Palaniappan', 'Francis Bach']",,,-20.524,Stochastic Variance Reduction Methods for Saddle-Point Problems
159,"[{'AuN': 'brenda betancourt', 'AuId': 2557175379}, {'AuN': 'giacomo zanella', 'AuId': 2762539336}, {'AfId': 27804330, 'AuN': 'jeffrey w miller', 'AfN': 'brown university', 'AuId': 2168277670}, {'AfId': 24603500, 'AuN': 'hanna m wallach', 'AfN': 'university of massachusetts amherst', 'AuId': 2148452840}, {'AuN': 'abbas zaidi', 'AuId': 2556430934}, {'AuN': 'beka steorts', 'AuId': 2761397138}]",4.0,2541780901.0,flexible models for microclustering with application to entity resolution,2016.0,"['Brenda Betancourt', 'Giacomo Zanella', 'Jeffrey W. Miller', 'Hanna Wallach', 'Abbas Zaidi', 'Rebecca C. Steorts']",,,-21.426,Flexible Models for Microclustering with Application to Entity Resolution
160,"[{'AuN': 'boris belousov', 'AuId': 2558258388}, {'AfId': 51532219, 'AuN': 'gerhard neumann', 'AfN': 'university of lincoln', 'AuId': 1983134822}, {'AfId': 2801628138, 'AuN': 'constantin a rothkopf', 'AfN': 'frankfurt institute for advanced studies', 'AuId': 49068408}, {'AfId': 31512782, 'AuN': 'jan peters', 'AfN': 'technische universitat darmstadt', 'AuId': 2102101654}]",2.0,2549449378.0,catching heuristics are optimal control policies,2016.0,"['Boris Belousov', 'Gerhard Neumann', 'Constantin A. Rothkopf', 'Jan R. Peters']",,,-21.163,Catching heuristics are optimal control policies
161,"[{'AuN': 'victor picheny', 'AuId': 2648152193}, {'AfId': 40347166, 'AuN': 'robert b gramacy', 'AfN': 'university of chicago', 'AuId': 96051484}, {'AfId': 1282105669, 'AuN': 'stefan m wild', 'AfN': 'argonne national laboratory', 'AuId': 2129166651}, {'AfId': 45683168, 'AuN': 'sebastien le digabel', 'AfN': 'ecole polytechnique de montreal', 'AuId': 671722134}]",0.0,2553714960.0,bayesian optimization under mixed constraints with a slack variable augmented lagrangian,2016.0,"['Victor Picheny', 'Robert B. Gramacy', 'Stefan Wild', 'Sebastien Le Digabel']",,,-20.964,Bayesian optimization under mixed constraints  with a slack-variable augmented Lagrangian
162,"[{'AfId': 40120149, 'AuN': 'rudy bunel', 'AfN': 'university of oxford', 'AuId': 2407074659}, {'AfId': 40120149, 'AuN': 'alban desmaison', 'AfN': 'university of oxford', 'AuId': 2395318922}, {'AfId': 124261462, 'AuN': 'pawan kumar mudigonda', 'AfN': 'oxford brookes university', 'AuId': 2685025821}, {'AfId': 1290206253, 'AuN': 'pushmeet kohli', 'AfN': 'microsoft', 'AuId': 2141745054}, {'AfId': 40120149, 'AuN': 'philip h s torr', 'AfN': 'university of oxford', 'AuId': 2107932047}]",19.0,2401306519.0,adaptive neural compilation,2016.0,"['Rudy R. Bunel', 'Alban Desmaison', 'Pawan K. Mudigonda', 'Pushmeet Kohli', 'Philip Torr']",,,-19.675,Adaptive Neural Compilation
163,"[{'AfId': 157485424, 'AuN': 'sungsoo ahn', 'AfN': 'kaist', 'AuId': 2494913728}, {'AfId': 1343871089, 'AuN': 'michael chertkov', 'AfN': 'los alamos national laboratory', 'AuId': 2021268131}, {'AfId': 157485424, 'AuN': 'jinwoo shin', 'AfN': 'kaist', 'AuId': 2298251316}]",2.0,2521743241.0,synthesis of mcmc and belief propagation,2016.0,"['Sung-Soo Ahn', 'Michael Chertkov', 'Jinwoo Shin']",,,-20.96,Synthesis of MCMC and Belief Propagation
164,"[{'AfId': 57201433, 'AuN': 'mauro scanagatta', 'AfN': 'university of lugano', 'AuId': 1203916107}, {'AfId': 57201433, 'AuN': 'giorgio corani', 'AfN': 'university of lugano', 'AuId': 810379359}, {'AfId': 126231945, 'AuN': 'cassio polpo de campos', 'AfN': 'queen s university belfast', 'AuId': 2158502238}, {'AfId': 2614128279, 'AuN': 'marco zaffalon', 'AfN': 'dalle molle institute for artificial intelligence research', 'AuId': 1089947631}]",4.0,2556787926.0,learning treewidth bounded bayesian networks with thousands of variables,2016.0,"['Mauro Scanagatta', 'Giorgio Corani', 'Cassio P. de Campos', 'Marco Zaffalon']",,,-20.68,Learning Treewidth-Bounded Bayesian Networks with Thousands of Variables
165,"[{'AfId': 1291425158, 'AuN': 'marc g bellemare', 'AfN': 'google', 'AuId': 2466850906}, {'AuN': 'sriram srinivasan', 'AuId': 2483509525}, {'AfId': 1291425158, 'AuN': 'georg ostrovski', 'AfN': 'google', 'AuId': 2060297470}, {'AfId': 57206974, 'AuN': 'tom schaul', 'AfN': 'new york university', 'AuId': 55380488}, {'AuN': 'david saxton', 'AuId': 2675048830}, {'AfId': 1326498283, 'AuN': 'remi munos', 'AfN': 'french institute for research in computer science and automation', 'AuId': 254054780}]",135.0,2419612459.0,unifying count based exploration and intrinsic motivation,2016.0,"['Marc Bellemare', 'Sriram Srinivasan', 'Georg Ostrovski', 'Tom Schaul', 'David Saxton', 'Remi Munos']",,,-18.572,Unifying Count-Based Exploration and Intrinsic Motivation
166,"[{'AfId': 36258959, 'AuN': 'mohammad j saberian', 'AfN': 'university of california san diego', 'AuId': 2018642088}, {'AfId': 36258959, 'AuN': 'jose costa pereira', 'AfN': 'university of california san diego', 'AuId': 2294747075}, {'AuN': 'can xu', 'AuId': 2219679556}, {'AfId': 1325784139, 'AuN': 'jian yang', 'AfN': 'yahoo', 'AuId': 2550117728}, {'AuN': 'nuno nvasconcelos', 'AuId': 2590543892}]",0.0,2551473848.0,large margin discriminant dimensionality reduction in prediction space,2016.0,"['Mohammad Saberian', 'Jose Costa Pereira', 'Can Xu', 'Jian Yang', 'Nuno Nvasconcelos']",,,-21.162,Large Margin Discriminant Dimensionality Reduction in Prediction Space
167,"[{'AfId': 1311688040, 'AuN': 'artem sokolov', 'AfN': 'amazon com', 'AuId': 2118095532}, {'AfId': 223822909, 'AuN': 'julia kreutzer', 'AfN': 'heidelberg university', 'AuId': 2417698098}, {'AfId': 121934306, 'AuN': 'christopher lo', 'AfN': 'tufts university', 'AuId': 2689965047}, {'AfId': 223822909, 'AuN': 'stefan riezler', 'AfN': 'heidelberg university', 'AuId': 1993280370}]",6.0,2411447566.0,stochastic structured prediction under bandit feedback,2016.0,"['Artem Sokolov', 'Julia Kreutzer', 'Stefan Riezler', 'Christopher Lo']",,,-20.759,Stochastic Structured Prediction under Bandit Feedback
168,"[{'AfId': 74775410, 'AuN': 'anshumali shrivastava', 'AfN': 'rice university', 'AuId': 2151457819}]",4.0,2555576367.0,simple and efficient weighted minwise hashing,2016.0,['Anshumali Shrivastava'],,,-21.037,Simple and Efficient Weighted Minwise Hashing
169,"[{'AfId': 5124864, 'AuN': 'ilija bogunovic', 'AfN': 'ecole polytechnique federale de lausanne', 'AuId': 2002503147}, {'AfId': 5124864, 'AuN': 'jonathan scarlett', 'AfN': 'ecole polytechnique federale de lausanne', 'AuId': 2158423587}, {'AfId': 35440088, 'AuN': 'andreas krause', 'AfN': 'eth zurich', 'AuId': 2165121431}, {'AfId': 5124864, 'AuN': 'volkan cevher', 'AfN': 'ecole polytechnique federale de lausanne', 'AuId': 162253719}]",0.0,2539543268.0,truncated variance reduction a unified approach to bayesian optimization and level set estimation,2016.0,"['Ilija Bogunovic', 'Jonathan Scarlett', 'Andreas Krause', 'Volkan Cevher']",,,-21.68,Truncated Variance Reduction: A Unified Approach to Bayesian Optimization and Level-Set Estimation
170,"[{'AfId': 1290206253, 'AuN': 'prateek jain', 'AfN': 'microsoft', 'AuId': 2133966816}, {'AfId': 86519309, 'AuN': 'nikhil rao', 'AfN': 'university of texas at austin', 'AuId': 2128988510}, {'AfId': 86519309, 'AuN': 'inderjit s dhillon', 'AfN': 'university of texas at austin', 'AuId': 2033403132}]",9.0,2276322547.0,structured sparse regression via greedy hard thresholding,2016.0,"['Prateek Jain', 'Nikhil Rao', 'Inderjit S. Dhillon']",,,-20.124,Structured Sparse Regression via Greedy Hard Thresholding
171,"[{'AfId': 241749, 'AuN': 'matthias bauer', 'AfN': 'university of cambridge', 'AuId': 2621302865}, {'AfId': 241749, 'AuN': 'mark van der wilk', 'AfN': 'university of cambridge', 'AuId': 2503171999}, {'AfId': 241749, 'AuN': 'carl edward rasmussen', 'AfN': 'university of cambridge', 'AuId': 2148425697}]",17.0,2427628320.0,understanding probabilistic sparse gaussian process approximations,2016.0,"['Matthias Bauer', 'Mark van der Wilk', 'Carl Edward Rasmussen']",,,-19.77,Understanding Probabilistic Sparse Gaussian Process Approximations
