,AA,CC,Id,Ti,Y,authors,error,json,logprob,paper
93,"[{'AfId': 36234482, 'AuN': 'peter a flach', 'AfN': 'university of bristol', 'AuId': 1814273096}, {'AfId': 36234482, 'AuN': 'meelis kull', 'AfN': 'university of bristol', 'AuId': 2588360585}]",8.0,2196215201.0,precision recall gain curves pr analysis done right,2015.0,"['Peter Flach', 'Meelis Kull']",,,-20.408,Precision-Recall-Gain Curves: PR Analysis Done Right
94,"[{'AfId': 74801974, 'AuN': 'tasuku soma', 'AfN': 'university of tokyo', 'AuId': 2168677142}, {'AfId': 184597095, 'AuN': 'yuichi yoshida', 'AfN': 'national institute of informatics', 'AuId': 2115019593}]",17.0,2181828419.0,a generalization of submodular cover via the diminishing return property on the integer lattice,2015.0,"['Tasuku Soma', 'Yuichi Yoshida']",,,-19.777,A Generalization of Submodular Cover via the Diminishing Return Property on the Integer Lattice
95,"[{'AfId': 9927081, 'AuN': 'mathias berglund', 'AfN': 'aalto university', 'AuId': 2165754737}, {'AfId': 9927081, 'AuN': 'tapani raiko', 'AfN': 'aalto university', 'AuId': 344142627}, {'AfId': 2738502077, 'AuN': 'mikko honkala', 'AfN': 'nokia', 'AuId': 2551123938}, {'AfId': 2738502077, 'AuN': 'leo karkkainen', 'AfN': 'nokia', 'AuId': 2062899395}, {'AfId': 2738502077, 'AuN': 'akos vetek', 'AfN': 'nokia', 'AuId': 5963336}, {'AfId': 9927081, 'AuN': 'juha karhunen', 'AfN': 'aalto university', 'AuId': 2095384132}]",8.0,2184587602.0,bidirectional recurrent neural networks as generative models,2015.0,"['Mathias Berglund', 'Tapani Raiko', 'Mikko Honkala', 'Leo Kärkkäinen', 'Akos Vetek', 'Juha T. Karhunen']",,,-20.222,Bidirectional Recurrent Neural Networks as Generative Models
96,"[{'AfId': 889458895, 'AuN': 'zheng qu', 'AfN': 'university of hong kong', 'AuId': 2160762714}, {'AfId': 98677209, 'AuN': 'peter richtarik', 'AfN': 'university of edinburgh', 'AuId': 2224270997}, {'AfId': 102322142, 'AuN': 'tong zhang', 'AfN': 'rutgers university', 'AuId': 2510858842}]",86.0,2195435876.0,quartz randomized dual coordinate ascent with arbitrary sampling,2015.0,"['Zheng Qu', 'Peter Richtarik', 'Tong Zhang']",,,-20.097,Quartz: Randomized Dual Coordinate Ascent with Arbitrary Sampling
97,"[{'AfId': 118347636, 'AuN': 'justin domke', 'AfN': 'australian national university', 'AuId': 2072212257}]",1.0,2185101576.0,maximum likelihood learning with arbitrary treewidth via fast mixing parameter sets,2015.0,['Justin Domke'],,,-21.703,Maximum Likelihood Learning With Arbitrary Treewidth via Fast-Mixing Parameter Sets
98,"[{'AfId': 1327498356, 'AuN': 'minhyung cho', 'AfN': 'gracenote', 'AuId': 2662016224}, {'AfId': 1327498356, 'AuN': 'chandra shekhar dhir', 'AfN': 'gracenote', 'AuId': 2523268902}, {'AfId': 1327498356, 'AuN': 'jaehyung lee', 'AfN': 'gracenote', 'AuId': 2508079367}]",1.0,2180776362.0,hessian free optimization for learning deep multidimensional recurrent neural networks,2015.0,"['Minhyung Cho', 'Chandra Dhir', 'Jaehyung Lee']",,,-22.051,Hessian-free Optimization for Learning Deep Multidimensional Recurrent Neural Networks
99,"[{'AfId': 184558857, 'AuN': 'vladimir vovk', 'AfN': 'royal holloway university of london', 'AuId': 2020848595}, {'AfId': 184558857, 'AuN': 'ivan petej', 'AfN': 'royal holloway university of london', 'AuId': 1854578800}, {'AfId': 58957048, 'AuN': 'valentina fedorova', 'AfN': 'yandex', 'AuId': 2117096263}]",3.0,1950435585.0,large scale probabilistic predictors with and without guarantees of validity,2015.0,"['Vladimir Vovk', 'Ivan Petej', 'Valentina Fedorova']",,,-21.391,Large-scale probabilistic predictors with and without guarantees of validity
100,"[{'AuN': 'jimmy s j ren', 'AuId': 2779906145}, {'AfId': 177725633, 'AuN': 'li xu', 'AfN': 'the chinese university of hong kong', 'AuId': 2581417468}, {'AfId': 177725633, 'AuN': 'qiong yan', 'AfN': 'the chinese university of hong kong', 'AuId': 2171594231}, {'AuN': 'wenxiu sun', 'AuId': 2576507855}]",25.0,2184016288.0,shepard convolutional neural networks,2015.0,"['Jimmy SJ Ren', 'Li Xu', 'Qiong Yan', 'Wenxiu Sun']",,,-19.842,Shepard Convolutional Neural Networks
101,"[{'AfId': 23946033, 'AuN': 'reshad hosseini', 'AfN': 'university of tehran', 'AuId': 2147747884}, {'AfId': 63966007, 'AuN': 'suvrit sra', 'AfN': 'massachusetts institute of technology', 'AuId': 2469620852}]",9.0,2186287317.0,matrix manifold optimization for gaussian mixtures,2015.0,"['Reshad Hosseini', 'Suvrit Sra']",,,-20.26,Matrix Manifold Optimization for Gaussian Mixtures
102,"[{'AuN': 'rie johnson', 'AuId': 2129498946}, {'AfId': 102322142, 'AuN': 'tong zhang', 'AfN': 'rutgers university', 'AuId': 2510858842}]",78.0,1810499140.0,semi supervised convolutional neural networks for text categorization via region embedding,2015.0,"['Rie Johnson', 'Tong Zhang']",,,-18.733,Semi-supervised Convolutional Neural Networks for Text Categorization via Region Embedding
103,"[{'AfId': 1341412227, 'AuN': 'akihiro kishimoto', 'AfN': 'ibm', 'AuId': 2778913631}, {'AfId': 1341412227, 'AuN': 'radu marinescu', 'AfN': 'ibm', 'AuId': 2201295499}, {'AfId': 1341412227, 'AuN': 'adi botea', 'AfN': 'ibm', 'AuId': 2167848484}]",0.0,2187942514.0,parallel recursive best first and or search for exact map inference in graphical models,2015.0,"['Akihiro Kishimoto', 'Radu Marinescu', 'Adi Botea']",,,-21.328,Parallel Recursive Best-First AND/OR Search for Exact MAP Inference in Graphical Models
104,"[{'AfId': 99065089, 'AuN': 'ming liang', 'AfN': 'tsinghua university', 'AuId': 2778723887}, {'AfId': 99065089, 'AuN': 'xiaolin hu', 'AfN': 'tsinghua university', 'AuId': 2780822073}, {'AfId': 99065089, 'AuN': 'bo zhang', 'AfN': 'tsinghua university', 'AuId': 2438699337}]",27.0,2186025005.0,convolutional neural networks with intra layer recurrent connections for scene labeling,2015.0,"['Ming Liang', 'Xiaolin Hu', 'Bo Zhang']",,,-19.653,Convolutional Neural Networks with Intra-Layer Recurrent Connections for Scene Labeling
105,"[{'AfId': 162577319, 'AuN': 'david b smith', 'AfN': 'university of texas at dallas', 'AuId': 2144929806}, {'AfId': 162577319, 'AuN': 'vibhav gogate', 'AfN': 'university of texas at dallas', 'AuId': 2122272077}]",1.0,2186288566.0,bounding the cost of search based lifted inference,2015.0,"['David B. Smith', 'Vibhav G. Gogate']",,,-21.376,Bounding the Cost of Search-Based Lifted Inference
106,"[{'AfId': 45129253, 'AuN': 'heiko strathmann', 'AfN': 'university college london', 'AuId': 1967795448}, {'AfId': 40120149, 'AuN': 'dino sejdinovic', 'AfN': 'university of oxford', 'AuId': 328063234}, {'AfId': 36234482, 'AuN': 'samuel livingstone', 'AfN': 'university of bristol', 'AuId': 2679140400}, {'AfId': 45129253, 'AuN': 'zoltan szabo', 'AfN': 'university college london', 'AuId': 2331300759}, {'AfId': 45129253, 'AuN': 'arthur gretton', 'AfN': 'university college london', 'AuId': 2468960519}]",4.0,651031249.0,gradient free hamiltonian monte carlo with efficient kernel exponential families,2015.0,"['Heiko Strathmann', 'Dino Sejdinovic', 'Samuel Livingstone', 'Zoltan Szabo', 'Arthur Gretton']",,,-20.922,Gradient-free Hamiltonian Monte Carlo with Efficient Kernel Exponential Families
107,"[{'AfId': 154425047, 'AuN': 'tor lattimore', 'AfN': 'university of alberta', 'AuId': 2033534366}, {'AfId': 174306211, 'AuN': 'koby crammer', 'AfN': 'technion israel institute of technology', 'AuId': 2239053892}, {'AfId': 154425047, 'AuN': 'csaba szepesvari', 'AfN': 'university of alberta', 'AuId': 158112612}]",0.0,2189148180.0,linear multi resource allocation with semi bandit feedback,2015.0,"['Tor Lattimore', 'Koby Crammer', 'Csaba Szepesvari']",,,-21.244,Linear Multi-Resource Allocation with Semi-Bandit Feedback
108,"[{'AfId': 63966007, 'AuN': 'kevin ellis', 'AfN': 'massachusetts institute of technology', 'AuId': 2524836766}, {'AfId': 63966007, 'AuN': 'armando solarlezama', 'AfN': 'massachusetts institute of technology', 'AuId': 2166621873}, {'AfId': 63966007, 'AuN': 'joshua b tenenbaum', 'AfN': 'massachusetts institute of technology', 'AuId': 2149572011}]",8.0,2187800623.0,unsupervised learning by program synthesis,2015.0,"['Kevin Ellis', 'Armando Solar-Lezama', 'Josh Tenenbaum']",,,-20.149,Unsupervised Learning by Program Synthesis
109,"[{'AfId': 29607241, 'AuN': 'ralph bourdoukan', 'AfN': 'ecole normale superieure', 'AuId': 2515944214}, {'AfId': 29607241, 'AuN': 'sophie deneve', 'AfN': 'ecole normale superieure', 'AuId': 2343108657}]",10.0,2181328046.0,enforcing balance allows local supervised learning in spiking recurrent networks,2015.0,"['Ralph Bourdoukan', 'Sophie Denève']",,,-20.813,Enforcing balance allows local supervised learning in spiking recurrent networks
110,"[{'AfId': 74973139, 'AuN': 'yining wang', 'AfN': 'carnegie mellon university', 'AuId': 2143687321}, {'AfId': 74973139, 'AuN': 'hsiaoyu fish tung', 'AfN': 'carnegie mellon university', 'AuId': 2559798611}, {'AfId': 74973139, 'AuN': 'alexander j smola', 'AfN': 'carnegie mellon university', 'AuId': 1972291593}, {'AfId': 204250578, 'AuN': 'animashree anandkumar', 'AfN': 'university of california irvine', 'AuId': 2002360971}]",17.0,630216852.0,fast and guaranteed tensor decomposition via sketching,2015.0,"['Yining Wang', 'Hsiao-Yu Tung', 'Alexander J. Smola', 'Anima Anandkumar']",,,-19.803,Fast and Guaranteed Tensor Decomposition via Sketching
111,"[{'AfId': 74973139, 'AuN': 'yining wang', 'AfN': 'carnegie mellon university', 'AuId': 2143687321}, {'AfId': 74973139, 'AuN': 'yuxiang wang', 'AfN': 'carnegie mellon university', 'AuId': 2231647228}, {'AfId': 74973139, 'AuN': 'aarti singh', 'AfN': 'carnegie mellon university', 'AuId': 2103999387}]",11.0,2187667697.0,differentially private subspace clustering,2015.0,"['Yining Wang', 'Yu-Xiang Wang', 'Aarti Singh']",,,-20.403,Differentially private subspace clustering
112,"[{'AfId': 1290206253, 'AuN': 'prateek jain', 'AfN': 'microsoft', 'AuId': 2133966816}, {'AfId': 86519309, 'AuN': 'nagarajan natarajan', 'AfN': 'university of texas at austin', 'AuId': 2417153716}, {'AfId': 27837315, 'AuN': 'ambuj tewari', 'AfN': 'university of michigan', 'AuId': 2099647344}]",0.0,2191710671.0,predtron a family of online algorithms for general prediction problems,2015.0,"['Prateek Jain', 'Nagarajan Natarajan', 'Ambuj Tewari']",,,-21.171,Predtron: A Family of Online Algorithms for General Prediction Problems
113,"[{'AfId': 66862912, 'AuN': 'fredrik d johansson', 'AfN': 'chalmers university of technology', 'AuId': 2138628933}, {'AfId': 5388228, 'AuN': 'ankani chattoraj', 'AfN': 'university of rochester', 'AuId': 2551740108}, {'AfId': 59270414, 'AuN': 'chiranjib bhattacharyya', 'AfN': 'indian institute of science', 'AuId': 2169305403}, {'AfId': 66862912, 'AuN': 'devdatt p dubhashi', 'AfN': 'chalmers university of technology', 'AuId': 729227961}]",1.0,2185931815.0,weighted theta functions and embeddings with applications to max cut clustering and summarization,2015.0,"['Fredrik D. Johansson', 'Ankani Chattoraj', 'Chiranjib Bhattacharyya', 'Devdatt Dubhashi']",,,-20.891,"Weighted Theta Functions and Embeddings with Applications to Max-Cut, Clustering and Summarization"
114,"[{'AfId': 277688954, 'AuN': 'guillaume papa', 'AfN': 'universite paris saclay', 'AuId': 2555857703}, {'AfId': 277688954, 'AuN': 'stephan clemencon', 'AfN': 'universite paris saclay', 'AuId': 2531389158}, {'AfId': 1326498283, 'AuN': 'aurelien bellet', 'AfN': 'french institute for research in computer science and automation', 'AuId': 2198634693}]",0.0,2185959272.0,sgd algorithms based on incomplete u statistics large scale minimization of empirical risk,2015.0,"['Guillaume Papa', 'Stéphan Clémençon', 'Aurélien Bellet']",,,-21.584,SGD Algorithms based on Incomplete U-statistics: Large-Scale Minimization of Empirical Risk
115,"[{'AfId': 99065089, 'AuN': 'wei cao', 'AfN': 'tsinghua university', 'AuId': 2683752314}, {'AfId': 99065089, 'AuN': 'jian li', 'AfN': 'tsinghua university', 'AuId': 2567785104}, {'AfId': 177725633, 'AuN': 'yufei tao', 'AfN': 'the chinese university of hong kong', 'AuId': 2131082813}, {'AfId': 99065089, 'AuN': 'zhize li', 'AfN': 'tsinghua university', 'AuId': 2630464651}]",14.0,2182104628.0,on top k selection in multi armed bandits and hidden bipartite graphs,2015.0,"['Wei Cao', 'Jian Li', 'Yufei Tao', 'Zhize Li']",,,-20.025,On Top-k Selection in Multi-Armed Bandits and Hidden Bipartite Graphs
116,"[{'AfId': 78650965, 'AuN': 'sebastian bitzer', 'AfN': 'dresden university of technology', 'AuId': 2009959798}, {'AfId': 78650965, 'AuN': 'stefan j kiebel', 'AfN': 'dresden university of technology', 'AuId': 285482286}]",0.0,2188904025.0,the brain uses reliability of stimulus information when making perceptual decisions,2015.0,"['Sebastian Bitzer', 'Stefan Kiebel']",,,-22.691,The Brain Uses Reliability of Stimulus Information when Making Perceptual Decisions
117,"[{'AfId': 86519309, 'AuN': 'tianyang li', 'AfN': 'university of texas at austin', 'AuId': 2530591300}, {'AfId': 86519309, 'AuN': 'adarsh prasad', 'AfN': 'university of texas at austin', 'AuId': 2189484559}, {'AfId': 86519309, 'AuN': 'pradeep ravikumar', 'AfN': 'university of texas at austin', 'AuId': 2409260842}]",0.0,2186768631.0,fast classification rates for high dimensional gaussian generative models,2015.0,"['Tianyang Li', 'Adarsh Prasad', 'Pradeep K. Ravikumar']",,,-21.183,Fast Classification Rates for High-dimensional Gaussian Generative Models
118,"[{'AfId': 204465549, 'AuN': 'gustavo malkomes', 'AfN': 'washington university in st louis', 'AuId': 2055671905}, {'AfId': 204465549, 'AuN': 'matt j kusner', 'AfN': 'washington university in st louis', 'AuId': 2059590781}, {'AfId': 204465549, 'AuN': 'wenlin chen', 'AfN': 'washington university in st louis', 'AuId': 2231133452}, {'AfId': 205783295, 'AuN': 'kilian q weinberger', 'AfN': 'cornell university', 'AuId': 2003907699}, {'AfId': 204465549, 'AuN': 'benjamin moseley', 'AfN': 'washington university in st louis', 'AuId': 2112667434}]",9.0,2189949549.0,fast distributed k center clustering with outliers on massive data,2015.0,"['Gustavo Malkomes', 'Matt J. Kusner', 'Wenlin Chen', 'Kilian Q. Weinberger', 'Benjamin Moseley']",,,-19.837,Fast Distributed k-Center Clustering with Outliers on Massive Data
119,"[{'AfId': 135310074, 'AuN': 'kwangsung jun', 'AfN': 'university of wisconsin madison', 'AuId': 2131334684}, {'AfId': 135310074, 'AuN': 'xiaojin zhu', 'AfN': 'university of wisconsin madison', 'AuId': 2132213614}, {'AfId': 135310074, 'AuN': 'timothy t rogers', 'AfN': 'university of wisconsin madison', 'AuId': 2119579135}, {'AfId': 99065089, 'AuN': 'zhuoran yang', 'AfN': 'tsinghua university', 'AuId': 2608980640}, {'AfId': 135310074, 'AuN': 'ming yuan', 'AfN': 'university of wisconsin madison', 'AuId': 2635825100}]",1.0,2192247839.0,human memory search as initial visit emitting random walk,2015.0,"['Kwang-Sung Jun', 'Xiaojin Zhu', 'Timothy T. Rogers', 'Zhuoran Yang', 'ming yuan']",,,-20.75,Human Memory Search as Initial-Visit Emitting Random Walk
120,"[{'AfId': 1325784139, 'AuN': 'wei sun', 'AfN': 'yahoo', 'AuId': 2778842676}, {'AfId': 20089843, 'AuN': 'zhaoran wang', 'AfN': 'princeton university', 'AuId': 2115173548}, {'AfId': 20089843, 'AuN': 'han liu', 'AfN': 'princeton university', 'AuId': 2614350313}, {'AfId': 219193219, 'AuN': 'guang cheng', 'AfN': 'purdue university', 'AuId': 2303998404}]",4.0,2183157416.0,non convex statistical optimization for sparse tensor graphical model,2015.0,"['Wei Sun', 'Zhaoran Wang', 'Han Liu', 'Guang Cheng']",,,-20.752,Non-convex Statistical Optimization for Sparse Tensor Graphical Model
121,"[{'AfId': 36258959, 'AuN': 'kamalika chaudhuri', 'AfN': 'university of california san diego', 'AuId': 2119538990}, {'AfId': 201448701, 'AuN': 'sham m kakade', 'AfN': 'university of washington', 'AuId': 85537834}, {'AfId': 1290206253, 'AuN': 'praneeth netrapalli', 'AfN': 'microsoft', 'AuId': 2029488433}, {'AfId': 86519309, 'AuN': 'sujay sanghavi', 'AfN': 'university of texas at austin', 'AuId': 2040505518}]",6.0,637450849.0,convergence rates of active learning for maximum likelihood estimation,2015.0,"['Kamalika Chaudhuri', 'Sham M. Kakade', 'Praneeth Netrapalli', 'Sujay Sanghavi']",,,-20.966,Convergence Rates of Active Learning for Maximum Likelihood Estimation
122,"[{'AfId': 156087764, 'AuN': 'jimei yang', 'AfN': 'university of california merced', 'AuId': 2144172807}, {'AfId': 27837315, 'AuN': 'scott e reed', 'AfN': 'university of michigan', 'AuId': 2430826622}, {'AfId': 156087764, 'AuN': 'minghsuan yang', 'AfN': 'university of california merced', 'AuId': 2112462370}, {'AfId': 27837315, 'AuN': 'honglak lee', 'AfN': 'university of michigan', 'AuId': 2117954069}]",95.0,2188956040.0,weakly supervised disentangling with recurrent transformations for 3d view synthesis,2015.0,"['Jimei Yang', 'Scott E. Reed', 'Ming-Hsuan Yang', 'Honglak Lee']",,,-18.805,Weakly-supervised Disentangling with Recurrent Transformations for 3D View Synthesis
123,"[{'AfId': 70931966, 'AuN': 'pascal vincent', 'AfN': 'universite de montreal', 'AuId': 2397241174}, {'AfId': 70931966, 'AuN': 'alexandre de brebisson', 'AfN': 'universite de montreal', 'AuId': 2219823832}, {'AfId': 70931966, 'AuN': 'xavier bouthillier', 'AfN': 'universite de montreal', 'AuId': 343899017}]",17.0,1692991189.0,efficient exact gradient update for training deep networks with very large sparse targets,2015.0,"['Pascal Vincent', 'Alexandre de Brébisson', 'Xavier Bouthillier']",,,-19.811,Efficient Exact Gradient Update for training Deep Networks with Very Large Sparse Targets
124,"[{'AfId': 1341412227, 'AuN': 'steve k esser', 'AfN': 'ibm', 'AuId': 2139434777}, {'AfId': 1341412227, 'AuN': 'rathinakumar appuswamy', 'AfN': 'ibm', 'AuId': 2185580017}, {'AfId': 1341412227, 'AuN': 'paul a merolla', 'AfN': 'ibm', 'AuId': 2034679259}, {'AfId': 1341412227, 'AuN': 'john v arthur', 'AfN': 'ibm', 'AuId': 2171969597}, {'AfId': 1341412227, 'AuN': 'dharmendra s modha', 'AfN': 'ibm', 'AuId': 2289692871}]",194.0,2183631084.0,backpropagation for energy efficient neuromorphic computing,2015.0,"['Steve K. Esser', 'Rathinakumar Appuswamy', 'Paul Merolla', 'John V. Arthur', 'Dharmendra S. Modha']",,,-18.938,Backpropagation for Energy-Efficient Neuromorphic Computing
125,"[{'AfId': 1290206253, 'AuN': 'prateek jain', 'AfN': 'microsoft', 'AuId': 2133966816}, {'AfId': 27837315, 'AuN': 'ambuj tewari', 'AfN': 'university of michigan', 'AuId': 2099647344}]",3.0,2189137528.0,alternating minimization for regression problems with vector valued outputs,2015.0,"['Prateek Jain', 'Ambuj Tewari']",,,-20.929,Alternating Minimization for Regression Problems with Vector-valued Outputs
126,,,,,,"['Song Han', 'Jeff Pool', 'John Tran', 'William Dally']",IndexError,"{'query': 'learning both weights and connections for efficient neural network', 'interpretations': []}",,Learning both Weights and Connections for Efficient Neural Network
127,"[{'AfId': 130769515, 'AuN': 'bharath k sriperumbudur', 'AfN': 'pennsylvania state university', 'AuId': 289005672}, {'AfId': 106118109, 'AuN': 'zoltan szabo', 'AfN': 'eotvos lorand university', 'AuId': 2331300759}]",11.0,2171155677.0,optimal rates for random fourier features,2015.0,"['Bharath Sriperumbudur', 'Zoltan Szabo']",,,-20.595,Optimal Rates for Random Fourier Features
128,"[{'AfId': 78577930, 'AuN': 'james mcinerney', 'AfN': 'columbia university', 'AuId': 2072991653}, {'AfId': 20089843, 'AuN': 'rajesh ranganath', 'AfN': 'princeton university', 'AuId': 2091266144}, {'AfId': 78577930, 'AuN': 'david m blei', 'AfN': 'columbia university', 'AuId': 2289542319}]",8.0,2189421284.0,the population posterior and bayesian modeling on streams,2015.0,"['James McInerney', 'Rajesh Ranganath', 'David Blei']",,,-19.92,The Population Posterior and Bayesian Modeling on Streams
129,"[{'AfId': 39555362, 'AuN': 'francoisxavier briol', 'AfN': 'university of warwick', 'AuId': 2336817648}, {'AfId': 114017466, 'AuN': 'chris j oates', 'AfN': 'university of technology sydney', 'AuId': 2153219396}, {'AfId': 39555362, 'AuN': 'mark a girolami', 'AfN': 'university of warwick', 'AuId': 2139051431}, {'AfId': 40120149, 'AuN': 'michael a osborne', 'AfN': 'university of oxford', 'AuId': 2130873038}]",12.0,561317618.0,frank wolfe bayesian quadrature probabilistic integration with theoretical guarantees,2015.0,"['François-Xavier Briol', 'Chris Oates', 'Mark Girolami', 'Michael A. Osborne']",,,-20.402,Frank-Wolfe Bayesian Quadrature: Probabilistic Integration with Theoretical Guarantees
130,"[{'AfId': 1291425158, 'AuN': 'samy bengio', 'AfN': 'google', 'AuId': 2016539005}, {'AfId': 1291425158, 'AuN': 'oriol vinyals', 'AfN': 'google', 'AuId': 2634174050}, {'AfId': 1291425158, 'AuN': 'navdeep jaitly', 'AfN': 'google', 'AuId': 2779762284}, {'AfId': 1291425158, 'AuN': 'noam shazeer', 'AfN': 'google', 'AuId': 2496873187}]",228.0,648786980.0,scheduled sampling for sequence prediction with recurrent neural networks,2015.0,"['Samy Bengio', 'Oriol Vinyals', 'Navdeep Jaitly', 'Noam Shazeer']",,,-17.619,Scheduled Sampling for Sequence Prediction with Recurrent Neural Networks
131,"[{'AfId': 86519309, 'AuN': 'suriya gunasekar', 'AfN': 'university of texas at austin', 'AuId': 2092639762}, {'AfId': 130238516, 'AuN': 'arindam banerjee', 'AfN': 'university of minnesota', 'AuId': 2037585042}, {'AfId': 86519309, 'AuN': 'joydeep ghosh', 'AfN': 'university of texas at austin', 'AuId': 2148168557}]",1.0,2185924058.0,unified view of matrix completion under general structural constraints,2015.0,"['Suriya Gunasekar', 'Arindam Banerjee', 'Joydeep Ghosh']",,,-21.303,Unified View of Matrix Completion under General Structural Constraints
132,"[{'AfId': 91712215, 'AuN': 'pratik jawanpuria', 'AfN': 'saarland university', 'AuId': 2804987631}, {'AfId': 149899117, 'AuN': 'maksim lapin', 'AfN': 'max planck society', 'AuId': 1995458107}, {'AfId': 91712215, 'AuN': 'matthias hein', 'AfN': 'saarland university', 'AuId': 2285762679}, {'AfId': 149899117, 'AuN': 'bernt schiele', 'AfN': 'max planck society', 'AuId': 1620943014}]",4.0,2176791116.0,efficient output kernel learning for multiple tasks,2015.0,"['Pratik Jawanpuria', 'Maksim Lapin', 'Matthias Hein', 'Bernt Schiele']",,,-20.925,Efficient Output Kernel Learning for Multiple Tasks
133,"[{'AfId': 27804330, 'AuN': 'michael c hughes', 'AfN': 'brown university', 'AuId': 2107595349}, {'AfId': 27804330, 'AuN': 'william t stephenson', 'AfN': 'brown university', 'AuId': 2562050974}, {'AfId': 27804330, 'AuN': 'erik b sudderth', 'AfN': 'brown university', 'AuId': 198699297}]",4.0,2182131278.0,scalable adaptation of state complexity for nonparametric hidden markov models,2015.0,"['Michael C. Hughes', 'William T. Stephenson', 'Erik Sudderth']",,,-20.806,Scalable Adaptation of State Complexity for Nonparametric Hidden Markov Models
134,"[{'AfId': 95457486, 'AuN': 'maxim rabinovich', 'AfN': 'university of california berkeley', 'AuId': 2124574663}, {'AfId': 95457486, 'AuN': 'elaine angelino', 'AfN': 'university of california berkeley', 'AuId': 1971334216}, {'AfId': 95457486, 'AuN': 'michael i jordan', 'AfN': 'university of california berkeley', 'AuId': 2435751034}]",7.0,605753744.0,variational consensus monte carlo,2015.0,"['Maxim Rabinovich', 'Elaine Angelino', 'Michael I. Jordan']",,,-19.867,Variational Consensus Monte Carlo
135,"[{'AfId': 97018004, 'AuN': 'murat a erdogdu', 'AfN': 'stanford university', 'AuId': 2222747345}]",5.0,2183305617.0,newton stein method a second order method for glms via stein s lemma,2015.0,['Murat A. Erdogdu'],,,-20.627,Newton-Stein Method: A Second Order Method for GLMs via Stein's Lemma
136,"[{'AfId': 78577930, 'AuN': 'alexandr andoni', 'AfN': 'columbia university', 'AuId': 2152243552}, {'AfId': 63966007, 'AuN': 'piotr indyk', 'AfN': 'massachusetts institute of technology', 'AuId': 22135093}, {'AfId': 83019370, 'AuN': 'thijs laarhoven', 'AfN': 'eindhoven university of technology', 'AuId': 2160479238}, {'AfId': 63966007, 'AuN': 'ilya p razenshteyn', 'AfN': 'massachusetts institute of technology', 'AuId': 2295186703}, {'AfId': 63966007, 'AuN': 'ludwig schmidt', 'AfN': 'massachusetts institute of technology', 'AuId': 2134624344}]",90.0,2118323718.0,practical and optimal lsh for angular distance,2015.0,"['Alexandr Andoni', 'Piotr Indyk', 'Thijs Laarhoven', 'Ilya Razenshteyn', 'Ludwig Schmidt']",,,-19.201,Practical and Optimal LSH for Angular Distance
137,"[{'AfId': 36672615, 'AuN': 'ross goroshin', 'AfN': 'courant institute of mathematical sciences', 'AuId': 1577386936}, {'AfId': 36672615, 'AuN': 'michael mathieu', 'AfN': 'courant institute of mathematical sciences', 'AuId': 2513087722}, {'AfId': 36672615, 'AuN': 'yann lecun', 'AfN': 'courant institute of mathematical sciences', 'AuId': 2053214915}]",36.0,1782879880.0,learning to linearize under uncertainty,2015.0,"['Ross Goroshin', 'Michael F. Mathieu', 'Yann LeCun']",,,-19.211,Learning to Linearize Under Uncertainty
138,"[{'AfId': 1290206253, 'AuN': 'sebastien bubeck', 'AfN': 'microsoft', 'AuId': 1483583928}, {'AfId': 53964585, 'AuN': 'ronen eldan', 'AfN': 'weizmann institute of science', 'AuId': 44780268}, {'AfId': 56435720, 'AuN': 'joseph lehec', 'AfN': 'paris dauphine university', 'AuId': 241173252}]",6.0,2184196663.0,finite time analysis of projected langevin monte carlo,2015.0,"['Sebastien Bubeck', 'Ronen Eldan', 'Joseph Lehec']",,,-20.574,Finite-Time Analysis of Projected Langevin Monte Carlo
139,"[{'AfId': 27837315, 'AuN': 'scott e reed', 'AfN': 'university of michigan', 'AuId': 2430826622}, {'AfId': 27837315, 'AuN': 'yi zhang', 'AfN': 'university of michigan', 'AuId': 2666176174}, {'AfId': 27837315, 'AuN': 'yuting zhang', 'AfN': 'university of michigan', 'AuId': 2311101318}, {'AfId': 27837315, 'AuN': 'honglak lee', 'AfN': 'university of michigan', 'AuId': 2117954069}]",69.0,2184218725.0,deep visual analogy making,2015.0,"['Scott E. Reed', 'Yi Zhang', 'Yuting Zhang', 'Honglak Lee']",,,-18.81,Deep Visual Analogy-Making
140,"[{'AfId': 29607241, 'AuN': 'alaa saade', 'AfN': 'ecole normale superieure', 'AuId': 1896749971}, {'AfId': 39804081, 'AuN': 'florent krzakala', 'AfN': 'pierre and marie curie university', 'AuId': 70353859}, {'AfId': 1294671590, 'AuN': 'lenka zdeborova', 'AfN': 'centre national de la recherche scientifique', 'AuId': 199783284}]",5.0,1724331128.0,matrix completion from fewer entries spectral detectability and rank estimation,2015.0,"['Alaa Saade', 'Florent Krzakala', 'Lenka Zdeborová']",,,-21.492,Matrix Completion from Fewer Entries: Spectral Detectability and Rank Estimation
141,"[{'AfId': 157725225, 'AuN': 'kent quanrud', 'AfN': 'university of illinois at urbana champaign', 'AuId': 2249948790}, {'AfId': 157725225, 'AuN': 'daniel khashabi', 'AfN': 'university of illinois at urbana champaign', 'AuId': 2039793395}]",6.0,2186411897.0,online learning with adversarial delays,2015.0,"['Kent Quanrud', 'Daniel Khashabi']",,,-20.376,Online Learning with Adversarial Delays
