,AA,CC,Id,Ti,Y,authors,error,json,logprob,paper
151,"[{'AfId': 99065089, 'AuN': 'mingsheng long', 'AfN': 'tsinghua university', 'AuId': 2152250954}, {'AfId': 99065089, 'AuN': 'zhangjie cao', 'AfN': 'tsinghua university', 'AuId': 2508000139}, {'AfId': 99065089, 'AuN': 'jianmin wang', 'AfN': 'tsinghua university', 'AuId': 2310637432}, {'AfId': 39422238, 'AuN': 'philip s yu', 'AfN': 'university of illinois at chicago', 'AuId': 2125104194}]",7.0,2767286446.0,learning multiple tasks with multilinear relationship networks,2017.0,"['Mingsheng Long', 'ZHANGJIE CAO', 'Jianmin Wang', 'Philip S. Yu']",,,-20.025,Learning Multiple Tasks with Multilinear Relationship Networks
152,"[{'AfId': 9842412, 'AuN': 'muhammad yousefnezhad', 'AfN': 'nanjing university of aeronautics and astronautics', 'AuId': 2229455641}, {'AfId': 9842412, 'AuN': 'daoqiang zhang', 'AfN': 'nanjing university of aeronautics and astronautics', 'AuId': 2132417921}]",0.0,2752003055.0,deep hyperalignment,2017.0,"['Muhammad Yousefnezhad', 'Daoqiang Zhang']",,,-21.393,Deep Hyperalignment
153,"[{'AfId': 174306211, 'AuN': 'kfir y levy', 'AfN': 'technion israel institute of technology', 'AuId': 2150250465}]",0.0,2618001342.0,online to offline conversions universality and adaptive minibatch sizes,2017.0,['Kfir Levy'],,,-21.333,"Online to Offline Conversions, Universality and Adaptive Minibatch Sizes"
154,"[{'AfId': 1326498283, 'AuN': 'alberto bietti', 'AfN': 'french institute for research in computer science and automation', 'AuId': 2528434920}, {'AfId': 1326498283, 'AuN': 'julien mairal', 'AfN': 'french institute for research in computer science and automation', 'AuId': 1982785356}]",2.0,2527986773.0,stochastic optimization with variance reduction for infinite datasets with finite sum structure,2017.0,"['Alberto Bietti', 'Julien Mairal']",,,-21.478,Stochastic Optimization with Variance Reduction for Infinite Datasets with Finite Sum Structure
155,"[{'AfId': 182212641, 'AuN': 'christoph hofer', 'AfN': 'university of salzburg', 'AuId': 2618131086}, {'AfId': 182212641, 'AuN': 'roland kwitt', 'AfN': 'university of salzburg', 'AuId': 118900537}, {'AfId': 114027177, 'AuN': 'marc niethammer', 'AfN': 'university of north carolina at chapel hill', 'AuId': 2098829932}, {'AfId': 182212641, 'AuN': 'andreas uhl', 'AfN': 'university of salzburg', 'AuId': 2162525018}]",3.0,2734579475.0,deep learning with topological signatures,2017.0,"['Christoph Hofer', 'Roland Kwitt', 'Marc Niethammer', 'Andreas Uhl']",,,-20.882,Deep Learning with Topological Signatures
156,,,,,,"['Yichen Wang', 'Xiaojing Ye', 'Hongyuan Zha', 'Le Song']",IndexError,"{'query': 'predicting user activity level in point processes with mass transport equation', 'interpretations': []}",,Predicting User Activity Level In Point Processes With Mass Transport Equation
157,"[{'AfId': 16391192, 'AuN': 'noga alon', 'AfN': 'tel aviv university', 'AuId': 2112574952}, {'AfId': 1290206253, 'AuN': 'moshe babaioff', 'AfN': 'microsoft', 'AuId': 267627786}, {'AfId': 197251160, 'AuN': 'yannai a gonczarowski', 'AfN': 'hebrew university of jerusalem', 'AuId': 53423}, {'AfId': 16391192, 'AuN': 'yishay mansour', 'AfN': 'tel aviv university', 'AuId': 2078633956}, {'AfId': 20089843, 'AuN': 'shay moran', 'AfN': 'princeton university', 'AuId': 2114518581}, {'AfId': 174306211, 'AuN': 'amir yehudayoff', 'AfN': 'technion israel institute of technology', 'AuId': 230026076}]",0.0,2619957053.0,submultiplicative glivenko cantelli and uniform convergence of revenues,2017.0,"['Noga Alon', 'Moshe Babaioff', 'Yannai A. Gonczarowski', 'Yishay Mansour', 'Shay Moran', 'Amir Yehudayoff']",,,-20.723,Submultiplicative Glivenko-Cantelli and Uniform Convergence of Revenues
158,"[{'AfId': 20231570, 'AuN': 'chengyue gong', 'AfN': 'peking university', 'AuId': 2751485833}, {'AfId': 20231570, 'AuN': 'winbin huang', 'AfN': 'peking university', 'AuId': 2223995971}]",0.0,2753176491.0,deep dynamic poisson factorization model,2017.0,"['ChengYue Gong', 'win-bin huang']",,,-21.424,Deep Dynamic Poisson Factorization Model
159,"[{'AfId': 74801974, 'AuN': 'ryuichi kiryo', 'AfN': 'university of tokyo', 'AuId': 2593914695}, {'AfId': 74801974, 'AuN': 'gang niu', 'AfN': 'university of tokyo', 'AuId': 2032345308}, {'AfId': 74801974, 'AuN': 'marthinus christoffel du plessis', 'AfN': 'university of tokyo', 'AuId': 2156082183}, {'AfId': 74801974, 'AuN': 'masashi sugiyama', 'AfN': 'university of tokyo', 'AuId': 2130456104}]",3.0,2593576259.0,positive unlabeled learning with non negative risk estimator,2017.0,"['Ryuichi Kiryo', 'Gang Niu', 'Marthinus C. du Plessis', 'Masashi Sugiyama']",,,-20.946,Positive-Unlabeled Learning with Non-Negative Risk Estimator
160,"[{'AuN': 'minje jang', 'AuId': 2565996677}, {'AfId': 142401562, 'AuN': 'sunghyun kim', 'AfN': 'electronics and telecommunications research institute', 'AuId': 2608311488}, {'AfId': 157485424, 'AuN': 'changho suh', 'AfN': 'kaist', 'AuId': 2258046337}, {'AfId': 157725225, 'AuN': 'sewoong oh', 'AfN': 'university of illinois at urbana champaign', 'AuId': 2166897319}]",0.0,2751900749.0,optimal sample complexity of m wise data for top k ranking,2017.0,"['Minje Jang', 'Sunghyun Kim', 'Changho Suh', 'Sewoong Oh']",,,-20.89,Optimal Sample Complexity of M-wise Data for Top-K Ranking
161,"[{'AfId': 161318765, 'AuN': 'peter g schulam', 'AfN': 'university of california los angeles', 'AuId': 661182964}, {'AfId': 145311948, 'AuN': 'suchi saria', 'AfN': 'johns hopkins university', 'AuId': 1206765324}]",1.0,2781942582.0,reliable decision support using counterfactual models,2017.0,"['Peter Schulam', 'Suchi Saria']",,,-21.491,Reliable Decision Support using Counterfactual Models
162,"[{'AfId': 1290206253, 'AuN': 'dan alistarh', 'AfN': 'microsoft', 'AuId': 102275441}, {'AfId': 35440088, 'AuN': 'demjan grubic', 'AfN': 'eth zurich', 'AuId': 2619126276}, {'AfId': 63966007, 'AuN': 'jerry li', 'AfN': 'massachusetts institute of technology', 'AuId': 2171012953}, {'AfId': 74801974, 'AuN': 'ryota tomioka', 'AfN': 'university of tokyo', 'AuId': 2443967568}, {'AfId': 1290206253, 'AuN': 'milan vojnovic', 'AfN': 'microsoft', 'AuId': 1992645465}]",8.0,2769644379.0,qsgd communication efficient sgd via gradient quantization and encoding,2017.0,"['Dan Alistarh', 'Demjan Grubic', 'Jerry Li', 'Ryota Tomioka', 'Milan Vojnovic']",,,-20.319,QSGD: Communication-Efficient SGD via Gradient Quantization and Encoding
163,"[{'AuN': 'ziming zhang', 'AuId': 2753597928}, {'AfId': 185201496, 'AuN': 'matthew brand', 'AfN': 'mitsubishi electric research laboratories', 'AuId': 2187870130}]",2.0,2769449302.0,convergent block coordinate descent for training tikhonov regularized deep neural networks,2017.0,"['Ziming Zhang', 'Matthew Brand']",,,-21.605,Convergent Block Coordinate Descent for Training Tikhonov Regularized Deep Neural Networks
164,"[{'AfId': 174306211, 'AuN': 'elad hoffer', 'AfN': 'technion israel institute of technology', 'AuId': 2490060940}, {'AfId': 174306211, 'AuN': 'itay hubara', 'AfN': 'technion israel institute of technology', 'AuId': 2250490518}, {'AfId': 174306211, 'AuN': 'daniel soudry', 'AfN': 'technion israel institute of technology', 'AuId': 2279407096}]",24.0,2617242334.0,train longer generalize better closing the generalization gap in large batch training of neural networks,2017.0,"['Elad Hoffer', 'Itay Hubara', 'Daniel Soudry']",,,-19.359,"Train longer, generalize better: closing the generalization gap in large batch training of neural networks"
165,"[{'AfId': 1343180700, 'AuN': 'arjun k bansal', 'AfN': 'intel', 'AuId': 2752949147}, {'AfId': 1343180700, 'AuN': 'william constable', 'AfN': 'intel', 'AuId': 2753329501}, {'AfId': 1343180700, 'AuN': 'oguz h elibol', 'AfN': 'intel', 'AuId': 696397196}, {'AfId': 1343180700, 'AuN': 'stewart hall', 'AfN': 'intel', 'AuId': 2753692318}, {'AfId': 1343180700, 'AuN': 'luke james hornof', 'AfN': 'intel', 'AuId': 2753599171}, {'AfId': 1343180700, 'AuN': 'amir khosrowshahi', 'AfN': 'intel', 'AuId': 2598626746}, {'AfId': 1343180700, 'AuN': 'carey kloss', 'AfN': 'intel', 'AuId': 2601288732}, {'AfId': 1343180700, 'AuN': 'urs koster', 'AfN': 'intel', 'AuId': 2753180867}, {'AfId': 1343180700, 'AuN': 'marcel nassar', 'AfN': 'intel', 'AuId': 2750973306}, {'AfId': 1343180700, 'AuN': 'naveen gandham rao', 'AfN': 'intel', 'AuId': 2599848900}, {'AfId': 1343180700, 'AuN': 'xin wang', 'AfN': 'intel', 'AuId': 2762316985}, {'AfId': 1343180700, 'AuN': 'tristan webb', 'AfN': 'intel', 'AuId': 2752872354}]",7.0,2750822049.0,flexpoint an adaptive numerical format for efficient training of deep neural networks,2017.0,"['Urs Köster', 'Tristan Webb', 'Xin Wang', 'Marcel Nassar', 'Arjun K. Bansal', 'William Constable', 'Oguz Elibol', 'Scott Gray', 'Stewart Hall', 'Luke Hornof', 'Amir Khosrowshahi', 'Carey Kloss', 'Ruby J. Pai', 'Naveen Rao']",,,-20.683,Flexpoint: An Adaptive Numerical Format for Efficient Training of Deep Neural Networks
166,"[{'AfId': 149899117, 'AuN': 'michael habeck', 'AfN': 'max planck society', 'AuId': 2103391790}]",0.0,2751305588.0,model evidence from nonequilibrium simulations,2017.0,['Michael Habeck'],,,-21.151,Model evidence from nonequilibrium simulations
167,"[{'AfId': 86987016, 'AuN': 'stefan magureanu', 'AfN': 'royal institute of technology', 'AuId': 1447457241}, {'AfId': 102475099, 'AuN': 'richard combes', 'AfN': 'supelec', 'AuId': 2098430289}, {'AfId': 86987016, 'AuN': 'alexandre proutiere', 'AfN': 'royal institute of technology', 'AuId': 2084777258}]",0.0,2751923451.0,minimal exploration in structured stochastic bandits,2017.0,"['Richard Combes', 'Stefan Magureanu', 'Alexandre Proutiere']",,,-21.584,Minimal Exploration in Structured Stochastic Bandits
168,"[{'AfId': 74775410, 'AuN': 'christopher a metzler', 'AfN': 'rice university', 'AuId': 2122792793}, {'AfId': 74775410, 'AuN': 'ali mousavi', 'AfN': 'rice university', 'AuId': 1911238622}, {'AfId': 74775410, 'AuN': 'richard g baraniuk', 'AfN': 'rice university', 'AuId': 2040939885}]",4.0,2625429595.0,learned d amp principled neural network based compressive image recovery,2017.0,"['Chris Metzler', 'Ali Mousavi', 'Richard Baraniuk']",,,-20.374,Learned D-AMP: Principled Neural Network based Compressive Image Recovery
169,"[{'AfId': 126520041, 'AuN': 'yingce xia', 'AfN': 'university of science and technology of china', 'AuId': 2110275676}, {'AfId': 157773358, 'AuN': 'lijun wu', 'AfN': 'sun yat sen university', 'AuId': 2608117480}, {'AfId': 126520041, 'AuN': 'jianxin lin', 'AfN': 'university of science and technology of china', 'AuId': 2751647166}, {'AfId': 126520041, 'AuN': 'fei tian', 'AfN': 'university of science and technology of china', 'AuId': 2284796558}, {'AfId': 1290206253, 'AuN': 'tao qin', 'AfN': 'microsoft', 'AuId': 2229075028}, {'AfId': 1290206253, 'AuN': 'tieyan liu', 'AfN': 'microsoft', 'AuId': 2108341226}]",3.0,2752047430.0,deliberation networks sequence generation beyond one pass decoding,2017.0,"['Yingce Xia', 'Fei Tian', 'Lijun Wu', 'Jianxin Lin', 'Tao Qin', 'Nenghai Yu', 'Tie-Yan Liu']",,,-20.682,Deliberation Networks: Sequence Generation Beyond One-Pass Decoding
170,"[{'AfId': 277688954, 'AuN': 'martin royer', 'AfN': 'universite paris saclay', 'AuId': 2509166349}]",0.0,2616604195.0,adaptive clustering through semidefinite programming,2017.0,['Martin Royer'],,,-22.428,Adaptive Clustering through Semidefinite Programming
171,"[{'AfId': 79619799, 'AuN': 'liangpeng zhang', 'AfN': 'university of birmingham', 'AuId': 2722990888}, {'AfId': 126520041, 'AuN': 'ke tang', 'AfN': 'university of science and technology of china', 'AuId': 2148973427}, {'AfId': 79619799, 'AuN': 'xin yao', 'AfN': 'university of birmingham', 'AuId': 2106268727}]",0.0,2752053814.0,log normality and skewness of estimated state action values in reinforcement learning,2017.0,"['Liangpeng Zhang', 'Ke Tang', 'Xin Yao']",,,-20.779,Log-normality and Skewness of Estimated State/Action Values in Reinforcement Learning
172,"[{'AfId': 1291425158, 'AuN': 'kareem amin', 'AfN': 'google', 'AuId': 2130561162}, {'AfId': 1290206253, 'AuN': 'nan jiang', 'AfN': 'microsoft', 'AuId': 2127850435}, {'AfId': 27837315, 'AuN': 'satinder p singh', 'AfN': 'university of michigan', 'AuId': 2102570927}]",1.0,2621205314.0,repeated inverse reinforcement learning,2017.0,"['Kareem Amin', 'Nan Jiang', 'Satinder Singh']",,,-20.653,Repeated Inverse Reinforcement Learning
173,"[{'AfId': 149899117, 'AuN': 'lars m mescheder', 'AfN': 'max planck society', 'AuId': 2556596813}, {'AfId': 1290206253, 'AuN': 'sebastian nowozin', 'AfN': 'microsoft', 'AuId': 1887389880}, {'AfId': 149899117, 'AuN': 'andreas geiger', 'AfN': 'max planck society', 'AuId': 2182886034}]",23.0,2619503996.0,the numerics of gans,2017.0,"['Lars Mescheder', 'Sebastian Nowozin', 'Andreas Geiger']",,,-19.437,The Numerics of GANs
174,"[{'AfId': 57206974, 'AuN': 'luigi acerbi', 'AfN': 'new york university', 'AuId': 2608164632}, {'AfId': 57206974, 'AuN': 'wei ji', 'AfN': 'new york university', 'AuId': 2751848138}]",1.0,2613715194.0,practical bayesian optimization for model fitting with bayesian adaptive direct search,2017.0,"['Luigi Acerbi', 'Wei Ji']",,,-21.887,Practical Bayesian Optimization for Model Fitting with Bayesian Adaptive Direct Search
175,"[{'AfId': 133731052, 'AuN': 'kari rantanen', 'AfN': 'university of helsinki', 'AuId': 2751747186}, {'AfId': 133731052, 'AuN': 'antti hyttinen', 'AfN': 'university of helsinki', 'AuId': 2060257498}, {'AfId': 133731052, 'AuN': 'matti jarvisalo', 'AfN': 'university of helsinki', 'AuId': 2208477501}]",0.0,2753715637.0,learning chordal markov networks via branch and bound,2017.0,"['Kari Rantanen', 'Antti Hyttinen', 'Matti Järvisalo']",,,-21.267,Learning Chordal Markov Networks via Branch and Bound
176,"[{'AfId': 57206974, 'AuN': 'andres munoz', 'AfN': 'new york university', 'AuId': 2709596043}, {'AfId': 1291425158, 'AuN': 'sergei vassilvitskii', 'AfN': 'google', 'AuId': 2156675704}]",2.0,2624823912.0,revenue optimization with approximate bid predictions,2017.0,"['Andres Munoz', 'Sergei Vassilvitskii']",,,-20.61,Revenue Optimization with Approximate Bid Predictions
177,"[{'AfId': 130238516, 'AuN': 'gang wang', 'AfN': 'university of minnesota', 'AuId': 2527214770}, {'AfId': 130238516, 'AuN': 'georgios b giannakis', 'AfN': 'university of minnesota', 'AuId': 60615692}, {'AfId': 130238516, 'AuN': 'yousef saad', 'AfN': 'university of minnesota', 'AuId': 2018313466}, {'AfId': 130238516, 'AuN': 'jie chen', 'AfN': 'university of minnesota', 'AuId': 2776228047}]",1.0,2768498088.0,solving most systems of random quadratic equations,2017.0,"['Gang Wang', 'Georgios Giannakis', 'Yousef Saad', 'Jie Chen']",,,-20.398,Solving Most Systems of Random Quadratic Equations
178,"[{'AfId': 63966007, 'AuN': 'weining hsu', 'AfN': 'massachusetts institute of technology', 'AuId': 2098476571}, {'AfId': 63966007, 'AuN': 'yu zhang', 'AfN': 'massachusetts institute of technology', 'AuId': 2527187916}, {'AfId': 63966007, 'AuN': 'james r glass', 'AfN': 'massachusetts institute of technology', 'AuId': 2154846939}]",7.0,2758785877.0,unsupervised learning of disentangled and interpretable representations from sequential data,2017.0,"['Wei-Ning Hsu', 'Yu Zhang', 'James Glass']",,,-20.035,Unsupervised Learning of Disentangled and Interpretable Representations from Sequential Data
179,"[{'AfId': 63966007, 'AuN': 'remi lam', 'AfN': 'massachusetts institute of technology', 'AuId': 2317611546}, {'AfId': 63966007, 'AuN': 'karen willcox', 'AfN': 'massachusetts institute of technology', 'AuId': 284169425}]",0.0,2753542295.0,lookahead bayesian optimization with inequality constraints,2017.0,"['Remi Lam', 'Karen Willcox']",,,-20.872,Lookahead  Bayesian Optimization with Inequality Constraints
180,"[{'AfId': 906480834, 'AuN': 'matteo ruffini', 'AfN': 'upc ireland', 'AuId': 2751960206}, {'AfId': 5023651, 'AuN': 'guillaume rabusseau', 'AfN': 'mcgill university', 'AuId': 1902962254}, {'AfId': 5023651, 'AuN': 'borja balle', 'AfN': 'mcgill university', 'AuId': 1991975478}]",0.0,2753805449.0,hierarchical methods of moments,2017.0,"['Matteo Ruffini', 'Guillaume Rabusseau', 'Borja Balle']",,,-21.245,Hierarchical Methods of Moments
181,"[{'AfId': 157725225, 'AuN': 'raymond a yeh', 'AfN': 'university of illinois at urbana champaign', 'AuId': 2692703933}, {'AfId': 1341412227, 'AuN': 'jinjun xiong', 'AfN': 'ibm', 'AuId': 2745943847}, {'AfId': 157725225, 'AuN': 'wenmei w hwu', 'AfN': 'university of illinois at urbana champaign', 'AuId': 1183556006}, {'AfId': 157725225, 'AuN': 'minh n do', 'AfN': 'university of illinois at urbana champaign', 'AuId': 2153512210}, {'AfId': 157725225, 'AuN': 'alexander g schwing', 'AfN': 'university of illinois at urbana champaign', 'AuId': 1248235887}]",3.0,2753107664.0,interpretable and globally optimal prediction for textual grounding using image concepts,2017.0,"['Raymond Yeh', 'Jinjun Xiong', 'Wen-Mei Hwu', 'Minh Do', 'Alexander Schwing']",,,-20.746,Interpretable and Globally Optimal Prediction for Textual Grounding using Image Concepts
182,"[{'AfId': 2738502077, 'AuN': 'lixin fan', 'AfN': 'nokia', 'AuId': 2753774554}]",0.0,2753379120.0,revisit fuzzy neural network demystifying batch normalization and relu with generalized hamming network,2017.0,['Lixin Fan'],,,-21.396,Revisit Fuzzy Neural Network: Demystifying Batch Normalization and ReLU with Generalized Hamming Network
183,"[{'AfId': 51556381, 'AuN': 'pan xu', 'AfN': 'university of virginia', 'AuId': 2715207702}, {'AfId': 74973139, 'AuN': 'jian ma', 'AfN': 'carnegie mellon university', 'AuId': 2615297618}, {'AfId': 51556381, 'AuN': 'quanquan gu', 'AfN': 'university of virginia', 'AuId': 2167348148}]",3.0,2594924640.0,speeding up latent variable gaussian graphical model estimation via nonconvex optimization,2017.0,"['Pan Xu', 'Jian Ma', 'Quanquan Gu']",,,-21.183,Speeding Up Latent Variable Gaussian Graphical Model Estimation via Nonconvex Optimization
184,"[{'AfId': 1291425158, 'AuN': 'sergey ioffe', 'AfN': 'google', 'AuId': 2272624714}]",14.0,2588610957.0,batch renormalization towards reducing minibatch dependence in batch normalized models,2017.0,['Sergey Ioffe'],,,-20.102,Batch Renormalization: Towards Reducing Minibatch Dependence in Batch-Normalized Models
185,"[{'AfId': 45129253, 'AuN': 'jamie hayes', 'AfN': 'university college london', 'AuId': 2496659411}, {'AfId': 45129253, 'AuN': 'george danezis', 'AfN': 'university college london', 'AuId': 22890495}]",1.0,2749193951.0,generating steganographic images via adversarial training,2017.0,"['Jamie Hayes', 'George Danezis']",,,-20.877,Generating steganographic images via adversarial training
186,"[{'AfId': 63966007, 'AuN': 'jason altschuler', 'AfN': 'massachusetts institute of technology', 'AuId': 2594993106}, {'AfId': 63966007, 'AuN': 'jonathan weed', 'AfN': 'massachusetts institute of technology', 'AuId': 2303088839}, {'AfId': 63966007, 'AuN': 'philippe rigollet', 'AfN': 'massachusetts institute of technology', 'AuId': 2072608079}]",9.0,2620318602.0,near linear time approximation algorithms for optimal transport via sinkhorn iteration,2017.0,"['Jason Altschuler', 'Jonathan Weed', 'Philippe Rigollet']",,,-20.197,Near-linear time approximation algorithms for optimal transport via Sinkhorn iteration
187,"[{'AfId': 185261750, 'AuN': 'alireza makhzani', 'AfN': 'university of toronto', 'AuId': 2223939275}, {'AfId': 185261750, 'AuN': 'brendan j frey', 'AfN': 'university of toronto', 'AuId': 1967094502}]",4.0,2751076446.0,pixelgan autoencoders,2017.0,"['Alireza Makhzani', 'Brendan J. Frey']",,,-20.349,PixelGAN Autoencoders
188,"[{'AfId': 45129253, 'AuN': 'carlo ciliberto', 'AfN': 'university college london', 'AuId': 2779709191}, {'AfId': 30771326, 'AuN': 'alessandro rudi', 'AfN': 'istituto italiano di tecnologia', 'AuId': 2139902380}, {'AfId': 63966007, 'AuN': 'lorenzo rosasco', 'AfN': 'massachusetts institute of technology', 'AuId': 2028927923}, {'AfId': 45129253, 'AuN': 'massimiliano pontil', 'AfN': 'university college london', 'AuId': 2167964723}]",0.0,2617604721.0,consistent multitask learning with nonlinear output relations,2017.0,"['Carlo Ciliberto', 'Alessandro Rudi', 'Lorenzo Rosasco', 'Massimiliano Pontil']",,,-20.705,Consistent Multitask Learning with Nonlinear Output Relations
189,"[{'AfId': 95457486, 'AuN': 'niladri s chatterji', 'AfN': 'university of california berkeley', 'AuId': 2735187311}, {'AfId': 95457486, 'AuN': 'peter l bartlett', 'AfN': 'university of california berkeley', 'AuId': 1849627065}]",1.0,2767855718.0,alternating minimization for dictionary learning with random initialization,2017.0,"['Niladri Chatterji', 'Peter L. Bartlett']",,,-20.636,Alternating minimization for dictionary learning with random initialization
190,"[{'AfId': 1174212, 'AuN': 'mahdi soltanolkotabi', 'AfN': 'university of southern california', 'AuId': 1973466393}]",13.0,2613481513.0,learning relus via gradient descent,2017.0,['Mahdi Soltanolkotabi'],,,-19.605,Learning ReLUs via Gradient Descent
191,"[{'AuN': 'kevin roth', 'AuId': 2675983464}, {'AfId': 35440088, 'AuN': 'aurelien lucchi', 'AfN': 'eth zurich', 'AuId': 2096869373}, {'AfId': 1290206253, 'AuN': 'sebastian nowozin', 'AfN': 'microsoft', 'AuId': 1887389880}, {'AfId': 35440088, 'AuN': 'thomas hofmann', 'AfN': 'eth zurich', 'AuId': 2703362482}]",12.0,2617573776.0,stabilizing training of generative adversarial networks through regularization,2017.0,"['Kevin Roth', 'Aurelien Lucchi', 'Sebastian Nowozin', 'Thomas Hofmann']",,,-19.872,Stabilizing Training of Generative Adversarial Networks through Regularization
192,"[{'AfId': 63190737, 'AuN': 'wen dong', 'AfN': 'university at buffalo', 'AuId': 2132047805}, {'AfId': 63190737, 'AuN': 'le fang', 'AfN': 'university at buffalo', 'AuId': 2598572244}, {'AfId': 63190737, 'AuN': 'fan yang', 'AfN': 'university at buffalo', 'AuId': 2751978602}, {'AfId': 63190737, 'AuN': 'tong guan', 'AfN': 'university at buffalo', 'AuId': 2550737847}, {'AfId': 63190737, 'AuN': 'chunming qiao', 'AfN': 'university at buffalo', 'AuId': 2114691006}]",0.0,2751752546.0,expectation propagation with stochastic kinetic model in complex interaction systems,2017.0,"['Le Fang', 'Fan Yang', 'Wen Dong', 'Tong Guan', 'Chunming Qiao']",,,-20.852,Expectation Propagation with Stochastic Kinetic Model in Complex Interaction Systems
193,"[{'AfId': 241749, 'AuN': 'rowan mcallister', 'AfN': 'university of cambridge', 'AuId': 2160075118}, {'AfId': 241749, 'AuN': 'carl edward rasmussen', 'AfN': 'university of cambridge', 'AuId': 2148425697}]",0.0,2751621024.0,data efficient reinforcement learning in continuous state action gaussian pomdps,2017.0,"['Rowan McAllister', 'Carl Edward Rasmussen']",,,-20.716,Data-Efficient Reinforcement Learning in Continuous State-Action Gaussian-POMDPs
194,"[{'AuN': 'alberto maria metelli', 'AuId': 2751409027}, {'AfId': 1326498283, 'AuN': 'matteo pirotta', 'AfN': 'french institute for research in computer science and automation', 'AuId': 2043994882}, {'AfId': 93860229, 'AuN': 'marcello restelli', 'AfN': 'polytechnic university of milan', 'AuId': 2776493128}]",0.0,2753088790.0,compatible reward inverse reinforcement learning,2017.0,"['Alberto Maria Metelli', 'Matteo Pirotta', 'Marcello Restelli']",,,-21.384,Compatible Reward Inverse Reinforcement Learning
195,"[{'AfId': 79576946, 'AuN': 'aryan mokhtari', 'AfN': 'university of pennsylvania', 'AuId': 2066676991}, {'AfId': 79576946, 'AuN': 'alejandro ribeiro', 'AfN': 'university of pennsylvania', 'AuId': 2118051275}]",0.0,2751944000.0,first order adaptive sample size methods to reduce complexity of empirical risk minimization,2017.0,"['Aryan Mokhtari', 'Alejandro Ribeiro']",,,-21.517,First-Order Adaptive Sample Size Methods to Reduce Complexity of Empirical Risk Minimization
196,"[{'AfId': 1291425158, 'AuN': 'shumeet baluja', 'AfN': 'google', 'AuId': 1877528474}]",0.0,2771036112.0,hiding images in plain sight deep steganography,2017.0,['Shumeet Baluja'],,,-20.616,Hiding Images in Plain Sight: Deep Steganography
197,"[{'AfId': 1290206253, 'AuN': 'jacob devlin', 'AfN': 'microsoft', 'AuId': 2642924150}, {'AfId': 40120149, 'AuN': 'rudy bunel', 'AfN': 'university of oxford', 'AuId': 2407074659}, {'AfId': 1290206253, 'AuN': 'rishabh singh', 'AfN': 'microsoft', 'AuId': 2130569852}, {'AfId': 1290206253, 'AuN': 'matthew hausknecht', 'AfN': 'microsoft', 'AuId': 2750908554}, {'AfId': 1290206253, 'AuN': 'pushmeet kohli', 'AfN': 'microsoft', 'AuId': 2141745054}]",1.0,2753590656.0,neural program meta induction,2017.0,"['Jacob Devlin', 'Rudy R. Bunel', 'Rishabh Singh', 'Matthew Hausknecht', 'Pushmeet Kohli']",,,-21.253,Neural Program Meta-Induction
198,"[{'AfId': 121797337, 'AuN': 'stephanie van der pas', 'AfN': 'leiden university', 'AuId': 2482600138}, {'AfId': 40347166, 'AuN': 'veronika rockova', 'AfN': 'university of chicago', 'AuId': 2599496684}]",1.0,2741864597.0,bayesian dyadic trees and histograms for regression,2017.0,"['Stéphanie van der Pas', 'Veronika Rockova']",,,-21.324,Bayesian Dyadic Trees and Histograms for  Regression
199,"[{'AfId': 16391192, 'AuN': 'noga alon', 'AfN': 'tel aviv university', 'AuId': 2112574952}, {'AfId': 95457486, 'AuN': 'daniel reichman', 'AfN': 'university of california berkeley', 'AuId': 2067252482}, {'AfId': 95457486, 'AuN': 'igor shinkar', 'AfN': 'university of california berkeley', 'AuId': 2281584866}, {'AfId': 63966007, 'AuN': 'tal wagner', 'AfN': 'massachusetts institute of technology', 'AuId': 2166579380}, {'AfId': 20089843, 'AuN': 'sebastian musslick', 'AfN': 'princeton university', 'AuId': 2554972319}, {'AfId': 95457486, 'AuN': 'thomas l griffiths', 'AfN': 'university of california berkeley', 'AuId': 2122351653}, {'AfId': 20089843, 'AuN': 'jonathan d cohen', 'AfN': 'princeton university', 'AuId': 2189932385}, {'AfId': 20089843, 'AuN': 'biswadip dey', 'AfN': 'princeton university', 'AuId': 2166319551}, {'AfId': 20089843, 'AuN': 'kayhan ozcimder', 'AfN': 'princeton university', 'AuId': 2231949820}]",0.0,2550234239.0,a graph theoretic approach to multitasking,2017.0,"['Noga Alon', 'Daniel Reichman', 'Igor Shinkar', 'Tal Wagner', 'Sebastian Musslick', 'Jonathan D. Cohen', 'Tom Griffiths', 'Biswadip dey', 'Kayhan Ozcimder']",,,-20.735,A graph-theoretic approach to multitasking
200,"[{'AfId': 20231570, 'AuN': 'hansheng wang', 'AfN': 'peking university', 'AuId': 2106629214}, {'AfId': 889458895, 'AuN': 'guodong li', 'AfN': 'university of hong kong', 'AuId': 2615871630}, {'AfId': 20231570, 'AuN': 'guohua jiang', 'AfN': 'peking university', 'AuId': 2688988648}]",300.0,2147534083.0,robust regression shrinkage and consistent variable selection through the lad lasso,2007.0,"['Kush Bhatia', 'Prateek Jain', 'Parameswaran Kamalaruban', 'Purushottam Kar']",,,-18.291,Consistent Robust Regression
